AREA_INDEX,MDATETIME,SO2_RFLAG,SO2,PM10_RFLAG,PM10,O3_RFLAG,O3,NO2_RFLAG,NO2,CO_RFLAG,CO,NOX_RFLAG,NOX,NO_RFLAG,NO,PM25_RFLAG,PM25,SO2_CODE,NO2_CODE,O3_CODE,CO_CODE,PM10_CODE,PM25_CODE,NO_CODE,NOX_CODE
633123,2021-01-06 01:00:00,,0.002,,27.0,,0.012,,0.028,,0.3,,0.035,,0.007,,13.0,0,0,0,0,0,0,0,0
633123,2021-01-06 02:00:00,,0.002,,28.0,,0.011,,0.026,,0.3,,0.032,,0.006,,15.0,0,0,0,0,0,0,0,0
633123,2021-01-06 03:00:00,,0.002,,20.0,,0.008,,0.025,,0.3,,0.031,,0.006,,15.0,0,0,0,0,0,0,0,0
633123,2021-01-06 04:00:00,,0.002,,21.0,,0.006,,0.029,,0.3,,0.036,,0.007,,14.0,0,0,0,0,0,0,0,0
633123,2021-01-06 05:00:00,,0.002,,25.0,,0.004,,0.03,,0.4,,0.041,,0.011,,15.0,0,0,0,0,0,0,0,0
633123,2021-01-06 06:00:00,,0.002,,20.0,,0.003,,0.031,,0.4,,0.052,,0.021,,15.0,0,0,0,0,0,0,0,0
633123,2021-01-06 07:00:00,,0.003,,24.0,,0.003,,0.033,,0.5,,0.083,,0.05,,19.0,0,0,0,0,0,0,0,0
633123,2021-01-06 08:00:00,,0.002,,27.0,,0.003,,0.035,,0.5,,0.079,,0.044,,17.0,0,0,0,0,0,0,0,0
633123,2021-01-06 09:00:00,,0.003,,26.0,,0.004,,0.036,,0.5,,0.114,,0.078,,19.0,0,0,0,0,0,0,0,0
633123,2021-01-06 10:00:00,,0.003,,34.0,,0.007,,0.034,,0.6,,0.101,,0.067,,19.0,0,0,0,0,0,0,0,0
633123,2021-01-06 11:00:00,,0.003,,39.0,,0.016,,0.028,,0.4,,0.058,,0.03,,24.0,0,0,0,0,0,0,0,0
633123,2021-01-06 12:00:00,,0.003,,31.0,,0.024,,0.021,,0.2,,0.039,,0.018,,21.0,0,0,0,0,0,0,0,0
633123,2021-01-06 13:00:00,,0.003,,33.0,,0.028,,0.015,,0.2,,0.026,,0.011,,17.0,0,0,0,0,0,0,0,0
633123,2021-01-06 14:00:00,,0.003,,24.0,,0.029,,0.017,,0.2,,0.029,,0.012,,12.0,0,0,0,0,0,0,0,0
633123,2021-01-06 15:00:00,,0.003,,21.0,,0.03,,0.017,,0.2,,0.03,,0.013,,13.0,0,0,0,0,0,0,0,0
633123,2021-01-06 16:00:00,,0.003,,28.0,,0.028,,0.019,,0.2,,0.031,,0.012,,13.0,0,0,0,0,0,0,0,0
633123,2021-01-06 17:00:00,,0.003,,23.0,,0.025,,0.024,,0.2,,0.036,,0.012,,11.0,0,0,0,0,0,0,0,0
633123,2021-01-06 18:00:00,,0.003,,27.0,,0.014,,0.038,,0.3,,0.062,,0.024,,18.0,0,0,0,0,0,0,0,0
633123,2021-01-06 19:00:00,,0.006,,32.0,,0.005,,0.05,,0.8,,0.08,,0.03,,12.0,0,0,0,0,0,0,0,0
633123,2021-01-06 20:00:00,,0.004,,44.0,,0.011,,0.044,,0.7,,0.062,,0.018,,21.0,0,0,0,0,0,0,0,0
633123,2021-01-06 21:00:00,,0.004,,37.0,,0.018,,0.029,,0.5,,0.037,,0.008,,25.0,0,0,0,0,0,0,0,0
633123,2021-01-06 22:00:00,,0.003,,33.0,,0.022,,0.022,,0.3,,0.03,,0.008,,16.0,0,0,0,0,0,0,0,0
633123,2021-01-06 23:00:00,,0.002,,32.0,,0.023,,0.017,,0.2,,0.024,,0.007,,18.0,0,0,0,0,0,0,0,0
633123,2021-01-07 00:00:00,,0.002,,30.0,,0.022,,0.017,,0.2,,0.024,,0.007,,21.0,0,0,0,0,0,0,0,0
633123,2021-01-07 01:00:00,,0.002,,27.0,,0.027,,0.012,,0.2,,0.019,,0.007,,23.0,0,0,0,0,0,0,0,0
633123,2021-01-07 02:00:00,,0.002,,34.0,,0.029,,0.008,,0.2,,0.013,,0.005,,14.0,0,0,0,0,0,0,0,0
633123,2021-01-07 03:00:00,,0.003,,41.0,,0.029,,0.009,,0.3,,0.015,,0.006,,18.0,0,0,0,0,0,0,0,0
633123,2021-01-07 04:00:00,,0.003,,29.0,,0.028,,0.009,,0.2,,0.014,,0.005,,17.0,0,0,0,0,0,0,0,0
633123,2021-01-07 05:00:00,,0.003,,30.0,,0.027,,0.009,,0.2,,0.015,,0.006,,11.0,0,0,0,0,0,0,0,0
633123,2021-01-07 06:00:00,,0.002,,35.0,,0.028,,0.008,,0.2,,0.014,,0.006,,11.0,0,0,0,0,0,0,0,0
633123,2021-01-07 07:00:00,,0.002,,33.0,,0.025,,0.012,,0.2,,0.021,,0.009,,10.0,0,0,0,0,0,0,0,0
633123,2021-01-07 08:00:00,,0.003,,27.0,,0.022,,0.015,,0.2,,0.028,,0.013,,8.0,0,0,0,0,0,0,0,0
633123,2021-01-07 09:00:00,,0.003,,22.0,,0.021,,0.016,,0.2,,0.029,,0.013,,10.0,0,0,0,0,0,0,0,0
633123,2021-01-07 10:00:00,,0.003,,27.0,,0.022,,0.014,,0.2,,0.027,,0.013,,10.0,0,0,0,0,0,0,0,0
633123,2021-01-07 11:00:00,,0.003,,23.0,,0.024,,0.014,,0.2,,0.029,,0.015,,10.0,0,0,0,0,0,0,0,0
633123,2021-01-07 12:00:00,,0.003,,24.0,,0.027,,0.012,,0.2,,0.025,,0.013,,13.0,0,0,0,0,0,0,0,0
633123,2021-01-07 13:00:00,,0.003,,23.0,,0.029,,0.012,,0.2,,0.024,,0.012,,14.0,0,0,0,0,0,0,0,0
633123,2021-01-07 14:00:00,,0.003,,19.0,,0.029,,0.014,,0.2,,0.028,,0.014,,8.0,0,0,0,0,0,0,0,0
633123,2021-01-07 15:00:00,,0.003,,23.0,,0.029,,0.015,,0.2,,0.029,,0.014,,10.0,0,0,0,0,0,0,0,0
633123,2021-01-07 16:00:00,,0.002,,23.0,,0.029,,0.016,,0.2,,0.029,,0.013,,10.0,0,0,0,0,0,0,0,0
633123,2021-01-07 17:00:00,,0.003,,23.0,,0.028,,0.016,,0.2,,0.028,,0.012,,8.0,0,0,0,0,0,0,0,0
633123,2021-01-07 18:00:00,,0.003,,20.0,,0.026,,0.019,,0.2,,0.03,,0.011,,10.0,0,0,0,0,0,0,0,0
633123,2021-01-07 19:00:00,,0.003,,21.0,,0.021,,0.024,,0.2,,0.038,,0.014,,9.0,0,0,0,0,0,0,0,0
633123,2021-01-07 20:00:00,,0.003,,20.0,,0.022,,0.021,,0.2,,0.032,,0.011,,9.0,0,0,0,0,0,0,0,0
633123,2021-01-07 21:00:00,,0.003,,17.0,,0.023,,0.018,,0.2,,0.027,,0.009,,9.0,0,0,0,0,0,0,0,0
633123,2021-01-07 22:00:00,,0.003,,22.0,,0.015,,0.028,,0.3,,0.042,,0.014,,8.0,0,0,0,0,0,0,0,0
633123,2021-01-07 23:00:00,,0.003,,20.0,,0.015,,0.027,,0.3,,0.036,,0.009,,10.0,0,0,0,0,0,0,0,0
633123,2021-01-08 00:00:00,,0.003,,21.0,,0.015,,0.023,,0.3,,0.031,,0.008,,15.0,0,0,0,0,0,0,0,0
633123,2021-01-08 01:00:00,,0.003,,17.0,,0.011,,0.028,,0.4,,0.037,,0.009,,12.0,0,0,0,0,0,0,0,0
633123,2021-01-08 02:00:00,,0.002,,21.0,,0.01,,0.027,,0.4,,0.034,,0.007,,12.0,0,0,0,0,0,0,0,0
633123,2021-01-08 03:00:00,,0.002,,19.0,,0.012,,0.023,,0.3,,0.029,,0.006,,14.0,0,0,0,0,0,0,0,0
633123,2021-01-08 04:00:00,,0.002,,18.0,,0.011,,0.025,,0.5,,0.032,,0.007,,14.0,0,0,0,0,0,0,0,0
633123,2021-01-08 05:00:00,,0.003,,20.0,,0.022,,0.014,,0.2,,0.02,,0.006,,15.0,0,0,0,0,0,0,0,0
633123,2021-01-08 06:00:00,,0.003,,17.0,,0.021,,0.015,,0.2,,0.022,,0.007,,11.0,0,0,0,0,0,0,0,0
633123,2021-01-08 07:00:00,,0.003,,16.0,,0.018,,0.019,,0.3,,0.029,,0.01,,11.0,0,0,0,0,0,0,0,0
633123,2021-01-08 08:00:00,,0.004,,20.0,,0.012,,0.029,,0.3,,0.058,,0.029,,10.0,0,0,0,0,0,0,0,0
633123,2021-01-08 09:00:00,,0.004,,27.0,,0.011,,0.032,,0.5,,0.061,,0.029,,12.0,0,0,0,0,0,0,0,0
633123,2021-01-08 10:00:00,,0.004,,28.0,,0.018,,0.022,,0.4,,0.045,,0.023,,14.0,0,0,0,0,0,0,0,0
633123,2021-01-08 11:00:00,,0.004,,26.0,,0.024,,0.018,,0.3,,0.036,,0.018,,13.0,0,0,0,0,0,0,0,0
633123,2021-01-08 12:00:00,,0.004,,29.0,,0.026,,0.015,,0.2,,0.029,,0.014,,9.0,0,0,0,0,0,0,0,0
633123,2021-01-08 13:00:00,,0.004,,19.0,,0.03,,0.012,,0.2,,0.024,,0.012,,9.0,0,0,0,0,0,0,0,0
633123,2021-01-08 14:00:00,,0.003,,18.0,,0.029,,0.014,,0.2,,0.027,,0.013,,9.0,0,0,0,0,0,0,0,0
633123,2021-01-08 15:00:00,,0.004,,17.0,,0.025,,0.018,,0.2,,0.035,,0.017,,9.0,0,0,0,0,0,0,0,0
633123,2021-01-08 16:00:00,,0.004,,24.0,,0.025,,0.019,,0.2,,0.035,,0.016,,12.0,0,0,0,0,0,0,0,0
633123,2021-01-08 17:00:00,,0.004,,20.0,,0.025,,0.019,,0.2,,0.032,,0.013,,11.0,0,0,0,0,0,0,0,0
633123,2021-01-08 18:00:00,,0.004,,21.0,,0.019,,0.028,,0.3,,0.045,,0.017,,12.0,0,0,0,0,0,0,0,0
633123,2021-01-08 19:00:00,,0.004,,22.0,,0.014,,0.033,,0.4,,0.061,,0.028,,11.0,0,0,0,0,0,0,0,0
633123,2021-01-08 20:00:00,,0.003,,21.0,,0.012,,0.034,,0.4,,0.055,,0.021,,11.0,0,0,0,0,0,0,0,0
633123,2021-01-08 21:00:00,,0.003,,25.0,,0.013,,0.033,,0.4,,0.049,,0.016,,12.0,0,0,0,0,0,0,0,0
