,AREA_INDEX,MDATETIME,SO2_RFLAG,SO2,PM10_RFLAG,PM10,O3_RFLAG,O3,NO2_RFLAG,NO2,CO_RFLAG,CO,NOX_RFLAG,NOX,NO_RFLAG,NO,PM25_RFLAG,PM25,SO2_CODE,NO2_CODE,O3_CODE,CO_CODE,PM10_CODE,PM25_CODE,NO_CODE,NOX_CODE
2021-01-01 20:00:00,437541,2021-01-01 20:00:00,,0.0013,,11.0,,0.039,,0.0028,,0.2,,0.0033,,0.0004,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 21:00:00,437541,2021-01-01 21:00:00,,0.0013,,12.0,,0.039,,0.003,,0.2,,0.0035,,0.0005,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 22:00:00,437541,2021-01-01 22:00:00,,0.0014,,14.0,,0.039,,0.003,,0.1,,0.0035,,0.0005,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 23:00:00,437541,2021-01-01 23:00:00,,0.0015,,15.0,,0.038,,0.0033,,0.2,,0.0037,,0.0004,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 00:00:00,437541,2021-01-02 00:00:00,,0.0017,,17.0,,0.037,,0.0034,,0.2,,0.0038,,0.0004,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 01:00:00,437541,2021-01-02 01:00:00,,0.0019,,24.0,,0.035,,0.0041,,0.2,,0.0046,,0.0005,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 02:00:00,437541,2021-01-02 02:00:00,,0.0021,,28.0,,0.034,,0.0046,,0.3,,0.0051,,0.0005,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 03:00:00,437541,2021-01-02 03:00:00,,0.0021,,32.0,,0.033,,0.0051,,0.3,,0.0055,,0.0004,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 04:00:00,437541,2021-01-02 04:00:00,,0.002,,31.0,,0.034,,0.0045,,0.3,,0.0049,,0.0004,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 05:00:00,437541,2021-01-02 05:00:00,,0.0019,,28.0,,0.035,,0.0038,,0.2,,0.0042,,0.0004,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 06:00:00,437541,2021-01-02 06:00:00,,0.0018,,33.0,,0.036,,0.0029,,0.2,,0.0033,,0.0004,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 07:00:00,437541,2021-01-02 07:00:00,,0.0015,,35.0,,0.038,,0.0022,,0.1,,0.0025,,0.0003,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 08:00:00,437541,2021-01-02 08:00:00,,0.0014,,26.0,,0.039,,0.0018,,0.1,,0.0023,,0.0005,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 09:00:00,437541,2021-01-02 09:00:00,,0.0013,,22.0,,0.039,,0.0018,,0.1,,0.0022,,0.0004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 10:00:00,437541,2021-01-02 10:00:00,,0.0013,,21.0,,0.039,,0.0019,,0.1,,0.0024,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 11:00:00,437541,2021-01-02 11:00:00,,0.0013,,16.0,,0.038,,0.0019,,0.1,,0.0023,,0.0005,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 12:00:00,437541,2021-01-02 12:00:00,,0.0014,,14.0,,0.039,,0.002,,0.1,,0.0026,,0.0006,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 13:00:00,437541,2021-01-02 13:00:00,,0.0014,,14.0,,0.039,,0.002,,0.1,,0.0025,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 14:00:00,437541,2021-01-02 14:00:00,,0.0012,,18.0,,0.038,,0.002,,0.1,,0.0025,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 15:00:00,437541,2021-01-02 15:00:00,,0.0013,,17.0,,0.037,,0.0023,,0.2,,0.0028,,0.0005,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 16:00:00,437541,2021-01-02 16:00:00,,0.0012,,6.0,,0.036,,0.0024,,0.2,,0.0028,,0.0005,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 17:00:00,437541,2021-01-02 17:00:00,,0.001,,6.0,,0.035,,0.0022,,0.1,,0.0027,,0.0005,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 18:00:00,437541,2021-01-02 18:00:00,,0.001,,6.0,,0.035,,0.0022,,0.1,,0.0026,,0.0004,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 19:00:00,437541,2021-01-02 19:00:00,,0.0011,,9.0,,0.035,,0.0022,,0.1,,0.0027,,0.0004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 20:00:00,437541,2021-01-02 20:00:00,,0.0011,,6.0,,0.037,,0.002,,0.2,,0.0025,,0.0004,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 21:00:00,437541,2021-01-02 21:00:00,,0.0011,,2.0,,0.04,,0.0017,,0.1,,0.0021,,0.0004,J002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 22:00:00,437541,2021-01-02 22:00:00,,0.0011,,11.0,,0.04,,0.0017,,0.1,,0.0021,,0.0004,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 23:00:00,437541,2021-01-02 23:00:00,,0.0012,,9.0,,0.039,,0.002,,0.1,,0.0024,,0.0004,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 00:00:00,437541,2021-01-03 00:00:00,,0.0012,,16.0,,0.038,,0.0023,,0.1,,0.0028,,0.0004,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 01:00:00,437541,2021-01-03 01:00:00,,0.0012,,20.0,,0.038,,0.0021,,0.1,,0.0026,,0.0005,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 02:00:00,437541,2021-01-03 02:00:00,,0.0012,,21.0,,0.038,,0.0021,,0.1,,0.0026,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 03:00:00,437541,2021-01-03 03:00:00,,0.0013,,17.0,,0.038,,0.0021,,0.1,,0.0025,,0.0004,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 04:00:00,437541,2021-01-03 04:00:00,,0.0012,,22.0,,0.039,,0.0019,,0.1,,0.0023,,0.0004,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 05:00:00,437541,2021-01-03 05:00:00,,0.0012,,20.0,,0.039,,0.0017,,0.1,,0.0021,,0.0004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 06:00:00,437541,2021-01-03 06:00:00,,0.0012,,18.0,,0.039,,0.0017,,0.1,,0.0021,,0.0004,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 07:00:00,437541,2021-01-03 07:00:00,,0.0011,,17.0,,0.04,,0.0016,,0.1,,0.002,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 08:00:00,437541,2021-01-03 08:00:00,,0.0011,,13.0,,0.039,,0.0016,,0.1,,0.002,,0.0004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 09:00:00,437541,2021-01-03 09:00:00,,0.0011,,16.0,,0.039,,0.0016,,0.1,,0.002,,0.0004,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 10:00:00,437541,2021-01-03 10:00:00,,0.0011,,17.0,,0.039,,0.0016,,0.1,,0.0021,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 11:00:00,437541,2021-01-03 11:00:00,,0.0012,,14.0,,0.039,,0.0016,,0.1,,0.0021,,0.0005,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 12:00:00,437541,2021-01-03 12:00:00,,0.0012,,15.0,,0.038,,0.0017,,0.1,,0.0021,,0.0004,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 13:00:00,437541,2021-01-03 13:00:00,,0.0011,,16.0,,0.039,,0.0017,,0.1,,0.0022,,0.0005,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 14:00:00,437541,2021-01-03 14:00:00,,0.0012,,14.0,,0.039,,0.0017,,0.1,,0.0022,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 15:00:00,437541,2021-01-03 15:00:00,,0.0012,,14.0,,0.04,,0.0018,,0.1,,0.0022,,0.0005,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 16:00:00,437541,2021-01-03 16:00:00,,0.0012,,18.0,,0.04,,0.0017,,0.1,,0.0021,,0.0004,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 17:00:00,437541,2021-01-03 17:00:00,,0.0012,,13.0,,0.04,,0.0018,,0.1,,0.0022,,0.0005,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 18:00:00,437541,2021-01-03 18:00:00,,0.0012,,17.0,,0.04,,0.0017,,0.1,,0.0021,,0.0004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 19:00:00,437541,2021-01-03 19:00:00,,0.0013,,15.0,,0.04,,0.0017,,0.1,,0.0022,,0.0004,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 20:00:00,437541,2021-01-03 20:00:00,,0.0013,,18.0,,0.039,,0.002,,0.1,,0.0024,,0.0004,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 21:00:00,437541,2021-01-03 21:00:00,,0.0014,,17.0,,0.039,,0.0023,,0.1,,0.0027,,0.0004,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 22:00:00,437541,2021-01-03 22:00:00,,0.0014,,17.0,,0.039,,0.0024,,0.1,,0.0028,,0.0004,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 23:00:00,437541,2021-01-03 23:00:00,,0.0014,,18.0,,0.038,,0.0026,,0.1,,0.003,,0.0005,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 00:00:00,437541,2021-01-04 00:00:00,,0.0014,,21.0,,0.038,,0.003,,0.2,,0.0033,,0.0003,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 01:00:00,437541,2021-01-04 01:00:00,,0.0013,,17.0,,0.038,,0.0028,,0.1,,0.0032,,0.0004,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 02:00:00,437541,2021-01-04 02:00:00,,0.0013,,18.0,,0.04,,0.0021,,0.1,,0.0026,,0.0005,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 03:00:00,437541,2021-01-04 03:00:00,,0.0013,,14.0,,0.039,,0.002,,0.1,,0.0024,,0.0004,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 04:00:00,437541,2021-01-04 04:00:00,,0.0013,,16.0,,0.039,,0.002,,0.1,,0.0024,,0.0004,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 05:00:00,437541,2021-01-04 05:00:00,,0.0013,,19.0,,0.04,,0.0019,,0.1,,0.0023,,0.0004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 06:00:00,437541,2021-01-04 06:00:00,,0.0013,,17.0,,0.04,,0.0018,,0.1,,0.0023,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 07:00:00,437541,2021-01-04 07:00:00,,0.0013,,16.0,,0.039,,0.0018,,0.1,,0.0022,,0.0005,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 08:00:00,437541,2021-01-04 08:00:00,,0.0013,,14.0,,0.039,,0.0018,,0.1,,0.0022,,0.0005,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 09:00:00,437541,2021-01-04 09:00:00,,0.0013,,18.0,,0.039,,0.0017,,0.1,,0.0021,,0.0004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 10:00:00,437541,2021-01-04 10:00:00,,0.0014,,17.0,,0.039,,0.0018,,0.1,,0.0022,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 11:00:00,437541,2021-01-04 11:00:00,,0.0014,,17.0,,0.039,,0.0019,,0.1,,0.0024,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 12:00:00,437541,2021-01-04 12:00:00,,0.0014,,15.0,,0.039,,0.0018,,0.1,,0.0023,,0.0005,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 13:00:00,437541,2021-01-04 13:00:00,,0.0013,,14.0,,0.04,,0.0018,,0.1,,0.0023,,0.0004,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 14:00:00,437541,2021-01-04 14:00:00,,0.0013,,11.0,,0.04,,0.0018,,0.1,,0.0023,,0.0005,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 15:00:00,437541,2021-01-04 15:00:00,,0.0013,,13.0,,0.04,,0.0018,,0.1,,0.0022,,0.0004,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 16:00:00,437541,2021-01-04 16:00:00,,0.0015,,11.0,,0.041,,0.0019,,0.1,,0.0024,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 17:00:00,437541,2021-01-04 17:00:00,,0.0016,,12.0,,0.041,,0.002,,0.1,,0.0025,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 18:00:00,437541,2021-01-04 18:00:00,,0.0017,,11.0,,0.041,,0.0022,,0.1,,0.0026,,0.0004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 19:00:00,437541,2021-01-04 19:00:00,,0.0019,,12.0,,0.042,,0.0024,,0.2,,0.0028,,0.0004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 20:00:00,437541,2021-01-04 20:00:00,,0.002,,17.0,,0.042,,0.0026,,0.2,,0.003,,0.0004,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 21:00:00,437541,2021-01-04 21:00:00,,0.0019,,19.0,,0.041,,0.0027,,0.2,,0.0032,,0.0005,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 22:00:00,437541,2021-01-04 22:00:00,,0.002,,19.0,,0.041,,0.0027,,0.2,,0.0032,,0.0005,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 23:00:00,437541,2021-01-04 23:00:00,,0.0021,,16.0,,0.041,,0.003,,0.2,,0.0034,,0.0005,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 00:00:00,437541,2021-01-05 00:00:00,,0.002,,19.0,,0.041,,0.0032,,0.2,,0.0035,,0.0004,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 01:00:00,437541,2021-01-05 01:00:00,,0.0021,,20.0,,0.041,,0.0036,,0.2,,0.004,,0.0004,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 02:00:00,437541,2021-01-05 02:00:00,,0.0019,,17.0,,0.043,,0.0033,,0.2,,0.0037,,0.0004,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 03:00:00,437541,2021-01-05 03:00:00,,0.0017,,21.0,,0.042,,0.0036,,0.3,,0.004,,0.0004,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 04:00:00,437541,2021-01-05 04:00:00,,0.0018,,20.0,,0.041,,0.004,,0.3,,0.0044,,0.0004,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 05:00:00,437541,2021-01-05 05:00:00,,0.0017,,20.0,,0.04,,0.0035,,0.3,,0.0039,,0.0004,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 06:00:00,437541,2021-01-05 06:00:00,,0.0019,,26.0,,0.04,,0.0035,,0.3,,0.0039,,0.0004,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 07:00:00,437541,2021-01-05 07:00:00,,0.0021,,27.0,,0.039,,0.0036,,0.3,,0.004,,0.0004,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 08:00:00,437541,2021-01-05 08:00:00,,0.0021,,26.0,,0.038,,0.0036,,0.3,,0.004,,0.0005,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 09:00:00,437541,2021-01-05 09:00:00,,0.0021,,28.0,,0.038,,0.0037,,0.3,,0.0042,,0.0004,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 10:00:00,437541,2021-01-05 10:00:00,,0.0021,,32.0,,0.037,,0.0038,,0.3,,0.0043,,0.0005,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 11:00:00,437541,2021-01-05 11:00:00,,0.0018,,28.0,,0.038,,0.0031,,0.2,,0.0036,,0.0005,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 12:00:00,437541,2021-01-05 12:00:00,,0.0015,,22.0,,0.039,,0.0025,,0.2,,0.0031,,0.0006,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 13:00:00,437541,2021-01-05 13:00:00,,0.0015,,16.0,,0.039,,0.0026,,0.2,,0.0031,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 14:00:00,437541,2021-01-05 14:00:00,,0.0014,,20.0,,0.04,,0.0024,,0.2,,0.0029,,0.0005,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 15:00:00,437541,2021-01-05 15:00:00,,0.0013,,19.0,,0.042,,0.0025,,0.2,,0.0029,,0.0004,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 16:00:00,437541,2021-01-05 16:00:00,,0.0014,,25.0,,0.042,,0.0022,,0.1,,0.0027,,0.0005,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 17:00:00,437541,2021-01-05 17:00:00,,0.0014,,18.0,,0.042,,0.0021,,0.1,,0.0025,,0.0005,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 18:00:00,437541,2021-01-05 18:00:00,,0.0014,,13.0,,0.042,,0.0021,,0.1,,0.0025,,0.0004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 19:00:00,437541,2021-01-05 19:00:00,,0.0014,,14.0,,0.041,,0.0023,,0.2,,0.0027,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 20:00:00,437541,2021-01-05 20:00:00,,0.0015,,13.0,,0.041,,0.0021,,0.1,,0.0025,,0.0004,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 21:00:00,437541,2021-01-05 21:00:00,,0.0016,,14.0,,0.041,,0.0021,,0.1,,0.0026,,0.0004,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 22:00:00,437541,2021-01-05 22:00:00,,0.0016,,12.0,,0.04,,0.0022,,0.2,,0.0027,,0.0004,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 23:00:00,437541,2021-01-05 23:00:00,,0.0015,,15.0,,0.041,,0.0021,,0.1,,0.0025,,0.0004,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 00:00:00,437541,2021-01-06 00:00:00,,0.0015,,15.0,,0.04,,0.0021,,0.2,,0.0025,,0.0005,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 01:00:00,437541,2021-01-06 01:00:00,,0.0014,,14.0,,0.039,,0.0022,,0.2,,0.0026,,0.0004,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 02:00:00,437541,2021-01-06 02:00:00,,0.0014,,15.0,,0.039,,0.0022,,0.2,,0.0027,,0.0005,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 03:00:00,437541,2021-01-06 03:00:00,,0.0013,,7.0,,0.039,,0.0022,,0.2,,0.0027,,0.0004,J002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 04:00:00,437541,2021-01-06 04:00:00,,0.0014,,6.0,,0.039,,0.0022,,0.2,,0.0027,,0.0005,J002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 05:00:00,437541,2021-01-06 05:00:00,,0.0016,,12.0,,0.039,,0.0022,,0.2,,0.0026,,0.0004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 06:00:00,437541,2021-01-06 06:00:00,,0.0015,,12.0,,0.039,,0.0021,,0.2,,0.0025,,0.0004,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 07:00:00,437541,2021-01-06 07:00:00,,0.0015,,12.0,,0.039,,0.002,,0.2,,0.0024,,0.0004,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 08:00:00,437541,2021-01-06 08:00:00,,0.0013,,12.0,,0.039,,0.0021,,0.2,,0.0025,,0.0004,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 09:00:00,437541,2021-01-06 09:00:00,,0.0013,,10.0,,0.039,,0.0021,,0.1,,0.0025,,0.0004,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 10:00:00,437541,2021-01-06 10:00:00,,0.0012,,9.0,,0.04,,0.0023,,0.1,,0.0027,,0.0005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
