MDATETIME,AREA_INDEX,SO2_RFLAG,SO2,PM10_RFLAG,PM10,O3_RFLAG,O3,NO2_RFLAG,NO2,CO_RFLAG,CO,NOX_RFLAG,NOX,NO_RFLAG,NO,PM25_RFLAG,PM25,Unnamed: 18,SO2_CODE,NO2_CODE,O3_CODE,CO_CODE,PM10_CODE,PM25_CODE,NO_CODE,NOX_CODE,SO2_ai_CODE,CO_ai_CODE,O3_ai_CODE,NO2_ai_CODE
2021-01-01 21:00:00,111312,,0.003,,30.0,,0.006,,0.04,,0.4,,0.051,,0.011,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 22:00:00,111312,,0.003,,28.0,,0.007,,0.037,,0.4,,0.055,,0.018,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 23:00:00,111312,,0.003,,34.0,,0.015,,0.022,,0.4,,0.042,,0.02,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 00:00:00,111312,,0.003,,36.0,,0.016,,0.027,,0.4,,0.041,,0.014,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 01:00:00,111312,,0.003,,29.0,,0.02,,0.019,,0.3,,0.028,,0.009,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 02:00:00,111312,,0.003,,27.0,,0.021,,0.014,,0.3,,0.018,,0.004,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 03:00:00,111312,,0.003,,26.0,,0.023,,0.011,,0.2,,0.014,,0.003,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 04:00:00,111312,,0.002,,20.0,,0.022,,0.009,,0.2,,0.014,,0.005,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 05:00:00,111312,,0.002,,20.0,,0.02,,0.013,,0.2,,0.023,,0.01,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 06:00:00,111312,,0.003,,24.0,,0.017,,0.016,,0.3,,0.035,,0.019,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 07:00:00,111312,,0.002,,25.0,,0.015,,0.022,,0.3,,0.061,,0.039,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 08:00:00,111312,,0.003,,26.0,,0.013,,0.024,,0.3,,0.064,,0.04,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 09:00:00,111312,,0.003,,24.0,,0.012,,0.03,,0.4,,0.08,,0.05,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 10:00:00,111312,,0.003,,23.0,,0.017,,0.021,,0.3,,0.06,,0.039,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 11:00:00,111312,,0.003,,25.0,,0.015,,0.024,,0.3,,0.055,,0.031,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 12:00:00,111312,,0.003,,31.0,,0.015,,0.023,,0.3,,0.05,,0.027,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 13:00:00,111312,,0.003,,28.0,,0.016,,0.033,,0.3,,0.071,,0.038,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 14:00:00,111312,,0.003,,34.0,,0.018,,0.021,,0.3,,0.056,,0.035,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 15:00:00,111312,,0.003,,43.0,,0.019,,0.022,,0.3,,0.056,,0.034,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 16:00:00,111312,,0.003,,46.0,,0.018,,0.025,,0.3,,0.055,,0.03,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 17:00:00,111312,,0.003,,50.0,,0.014,,0.03,,0.4,,0.072,,0.042,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 18:00:00,111312,,0.003,,51.0,,0.014,,0.028,,0.3,,0.059,,0.031,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 19:00:00,111312,,0.003,,55.0,,0.013,,0.028,,0.3,,0.052,,0.024,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 20:00:00,111312,,0.002,,53.0,,0.013,,0.025,,0.3,,0.049,,0.024,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 21:00:00,111312,,0.002,,54.0,,0.015,,0.021,,0.2,,0.035,,0.014,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 22:00:00,111312,,0.002,,55.0,,0.016,,0.024,,0.3,,0.049,,0.025,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 23:00:00,111312,,0.002,,60.0,,0.018,,0.019,,0.3,,0.036,,0.017,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 00:00:00,111312,,0.002,,63.0,,0.022,,0.009,,0.2,,0.017,,0.008,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 01:00:00,111312,,0.002,,63.0,,0.021,,0.011,,0.2,,0.017,,0.006,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 02:00:00,111312,,0.002,,57.0,,0.019,,0.013,,0.2,,0.02,,0.007,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 03:00:00,111312,,0.002,,49.0,,0.02,,0.011,,0.2,,0.016,,0.005,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 04:00:00,111312,,0.002,,41.0,,0.019,,0.011,,0.2,,0.016,,0.005,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 05:00:00,111312,,0.003,,44.0,,0.014,,0.018,,0.3,,0.028,,0.01,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 06:00:00,111312,,0.002,,45.0,,0.006,,0.025,,0.3,,0.05,,0.025,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 07:00:00,111312,,0.002,,45.0,,0.004,,0.033,,0.5,,0.08,,0.047,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 08:00:00,111312,,0.002,,43.0,,0.002,,0.036,,0.4,,0.088,,0.052,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 09:00:00,111312,,0.002,,46.0,,0.005,,0.034,,0.4,,0.085,,0.051,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 10:00:00,111312,,0.002,,46.0,,0.006,,0.031,,0.4,,0.08,,0.049,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 11:00:00,111312,,0.003,,58.0,,0.008,,0.037,,0.4,,0.095,,0.058,,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 12:00:00,111312,,0.003,,57.0,,0.011,,0.032,,0.4,,0.08,,0.048,,24.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 13:00:00,111312,,0.003,,43.0,,0.016,,0.021,,0.3,,0.042,,0.021,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 14:00:00,111312,,0.003,,36.0,,0.017,,0.025,,0.3,,0.054,,0.029,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 15:00:00,111312,,0.003,,33.0,,0.016,,0.025,,0.3,,0.055,,0.03,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 16:00:00,111312,,0.003,,32.0,,0.015,,0.023,,0.3,,0.061,,0.038,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 17:00:00,111312,,0.003,,36.0,,0.013,,0.029,,0.4,,0.064,,0.035,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 18:00:00,111312,,0.003,,36.0,,0.015,,0.03,,0.4,,0.06,,0.03,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 19:00:00,111312,,0.003,,34.0,,0.013,,0.028,,0.4,,0.061,,0.033,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 20:00:00,111312,,0.003,,36.0,,0.01,,0.034,,0.4,,0.061,,0.027,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 21:00:00,111312,,0.003,,37.0,,0.007,,0.042,,0.4,,0.062,,0.02,,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 22:00:00,111312,,0.003,,34.0,,0.004,,0.044,,0.5,,0.081,,0.037,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 23:00:00,111312,,0.003,,41.0,,0.002,,0.044,,0.7,,0.109,,0.065,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 00:00:00,111312,,0.003,,38.0,,0.002,,0.037,,0.6,,0.073,,0.036,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 01:00:00,111312,,0.003,,37.0,,0.003,,0.041,,0.6,,0.079,,0.038,,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 02:00:00,111312,,0.003,,33.0,,0.003,,0.038,,0.5,,0.068,,0.03,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 03:00:00,111312,,0.002,,33.0,,0.003,,0.037,,0.5,,0.059,,0.022,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 04:00:00,111312,,0.002,,32.0,,0.002,,0.037,,0.5,,0.081,,0.044,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 05:00:00,111312,,0.003,,37.0,,0.002,,0.042,,0.6,,0.108,,0.066,,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 06:00:00,111312,,0.002,,37.0,,0.002,,0.045,,0.6,,0.126,,0.081,,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 07:00:00,111312,,0.003,,40.0,,0.002,,0.06,,0.7,,0.221,,0.161,,24.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 08:00:00,111312,,0.004,,44.0,,0.002,,0.051,,0.8,,0.247,,0.196,,26.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 09:00:00,111312,,0.003,,51.0,,0.002,,0.059,,0.9,,0.302,,0.243,,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 10:00:00,111312,,0.004,,60.0,,0.003,,0.052,,0.8,,0.258,,0.206,,33.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 11:00:00,111312,,0.004,,61.0,,0.005,,0.045,,0.6,,0.149,,0.104,,32.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 12:00:00,111312,,0.004,,59.0,,0.006,,0.05,,0.6,,0.15,,0.1,,29.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 13:00:00,111312,,0.004,,56.0,,0.011,,0.036,,0.4,,0.093,,0.057,,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 14:00:00,111312,,0.004,,49.0,,0.01,,0.043,,0.4,,0.099,,0.056,,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 15:00:00,111312,,0.004,,48.0,,0.01,,0.042,,0.4,,0.082,,0.04,,24.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 16:00:00,111312,,0.003,,41.0,,0.007,,0.04,,0.4,,0.08,,0.04,,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 17:00:00,111312,,0.004,,42.0,,0.006,,0.05,,0.5,,0.108,,0.058,,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 18:00:00,111312,,0.003,,39.0,,0.005,,0.045,,0.5,,0.124,,0.079,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 19:00:00,111312,,0.003,,38.0,,0.003,,0.053,,0.5,,0.125,,0.072,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 20:00:00,111312,,0.003,,39.0,,0.002,,0.056,,0.6,,0.136,,0.08,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 21:00:00,111312,,0.003,,45.0,,0.002,,0.056,,0.6,,0.123,,0.067,,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 22:00:00,111312,,0.003,,45.0,,0.003,,0.046,,0.6,,0.11,,0.064,,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 23:00:00,111312,,0.003,,54.0,,0.006,,0.036,,0.5,,0.067,,0.031,,34.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 00:00:00,111312,,0.003,,45.0,,0.009,,0.027,,0.4,,0.038,,0.011,,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 01:00:00,111312,,0.003,,35.0,,0.011,,0.024,,0.3,,0.039,,0.015,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 02:00:00,111312,,0.002,,32.0,,0.009,,0.027,,0.4,,0.036,,0.009,,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 03:00:00,111312,,0.002,,37.0,,0.006,,0.027,,0.4,,0.043,,0.016,,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 04:00:00,111312,,0.002,,36.0,,0.005,,0.031,,0.4,,0.049,,0.018,,24.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 05:00:00,111312,,0.003,,37.0,,0.013,,0.02,,0.3,,0.033,,0.013,,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 06:00:00,111312,,0.003,,30.0,,0.017,,0.019,,0.3,,0.038,,0.019,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 07:00:00,111312,,0.003,,26.0,,0.014,,0.034,,0.3,,0.08,,0.046,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 08:00:00,111312,,0.003,,25.0,,0.013,,0.022,,0.3,,0.079,,0.057,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 09:00:00,111312,,0.003,,29.0,,0.011,,0.03,,0.4,,0.085,,0.055,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 10:00:00,111312,,0.003,,29.0,,0.012,,0.033,,0.4,,0.105,,0.072,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 11:00:00,111312,,0.003,,46.0,,0.015,,0.022,,0.3,,0.068,,0.046,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 12:00:00,111312,,0.003,,48.0,,0.017,,0.02,,0.3,,0.074,,0.054,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 13:00:00,111312,,0.003,,35.0,,0.017,,0.021,,0.3,,0.071,,0.05,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 14:00:00,111312,,0.003,,31.0,,0.018,,0.028,,0.3,,0.076,,0.048,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 15:00:00,111312,,0.003,,31.0,,0.017,,0.022,,0.2,,0.069,,0.047,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 16:00:00,111312,,0.003,,26.0,,0.018,,0.029,,0.2,,0.071,,0.042,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 17:00:00,111312,,0.003,,24.0,,0.017,,0.026,,0.3,,0.071,,0.045,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 18:00:00,111312,,0.003,,19.0,,0.013,,0.029,,0.3,,0.074,,0.045,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 19:00:00,111312,,0.003,,16.0,,0.013,,0.036,,0.3,,0.077,,0.041,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 20:00:00,111312,,0.002,,15.0,,0.012,,0.034,,0.3,,0.066,,0.032,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 21:00:00,111312,,0.003,,17.0,,0.014,,0.033,,0.3,,0.063,,0.03,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 22:00:00,111312,,0.002,,18.0,,0.013,,0.037,,0.4,,0.073,,0.036,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 23:00:00,111312,,0.002,,22.0,,0.016,,0.021,,0.3,,0.041,,0.02,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 00:00:00,111312,,0.002,,21.0,,0.019,,0.017,,0.3,,0.029,,0.012,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 01:00:00,111312,,0.002,,18.0,,0.021,,0.014,,0.3,,0.022,,0.008,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 02:00:00,111312,,0.002,,16.0,,0.02,,0.015,,0.3,,0.026,,0.011,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 03:00:00,111312,,0.002,,18.0,,0.017,,0.019,,0.3,,0.03,,0.011,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 04:00:00,111312,,0.002,,20.0,,0.005,,0.034,,0.3,,0.062,,0.028,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 05:00:00,111312,,0.002,,21.0,,0.003,,0.038,,0.4,,0.09,,0.052,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 06:00:00,111312,,0.002,,21.0,,0.002,,0.04,,0.4,,0.122,,0.082,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 07:00:00,111312,,0.003,,23.0,,0.002,,0.054,,0.5,,0.235,,0.181,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 08:00:00,111312,,0.003,,25.0,,0.002,,0.058,,0.6,,0.244,,0.186,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 09:00:00,111312,,0.003,,31.0,,0.002,,0.056,,0.7,,0.244,,0.188,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 10:00:00,111312,,0.003,,34.0,,0.003,,0.058,,0.7,,0.232,,0.174,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 11:00:00,111312,,0.003,,39.0,,0.007,,0.047,,0.5,,0.143,,0.096,,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 12:00:00,111312,,0.003,,45.0,,0.011,,0.033,,0.5,,0.105,,0.072,,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 13:00:00,111312,,0.003,,37.0,,0.01,,0.039,,0.4,,0.123,,0.084,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 14:00:00,111312,,0.003,,34.0,,0.014,,0.029,,0.3,,0.07,,0.041,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 15:00:00,111312,,0.003,,29.0,,0.013,,0.029,,0.3,,0.075,,0.046,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 16:00:00,111312,,0.003,,33.0,,0.011,,0.039,,0.4,,0.071,,0.032,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 17:00:00,111312,,0.003,,31.0,,0.01,,0.037,,0.3,,0.057,,0.02,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 18:00:00,111312,,0.003,,28.0,,0.005,,0.042,,0.3,,0.072,,0.03,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 19:00:00,111312,,0.003,,32.0,,0.007,,0.042,,0.3,,0.072,,0.03,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
