AREA_INDEX,MDATETIME,SO2_RFLAG,SO2,PM10_RFLAG,PM10,O3_RFLAG,O3,NO2_RFLAG,NO2,CO_RFLAG,CO,NOX_RFLAG,NOX,NO_RFLAG,NO,PM25_RFLAG,PM25,SO2_CODE,NO2_CODE,O3_CODE,CO_CODE,PM10_CODE,PM25_CODE,NO_CODE,NOX_CODE
633214,2021-01-01 01:00:00,,0.002,,35.0,,0.011,,0.019,,0.7,,0.023,,0.004,,28.0,0,0,0,0,0,0,0,0
633214,2021-01-01 02:00:00,,0.003,,48.0,,0.008,,0.021,,0.7,,0.031,,0.01,,35.0,0,0,0,0,0,0,0,0
633214,2021-01-01 03:00:00,,0.003,,45.0,,0.009,,0.019,,0.7,,0.028,,0.009,,41.0,0,0,0,0,0,0,0,0
633214,2021-01-01 04:00:00,,0.002,,48.0,,0.01,,0.016,,0.7,,0.021,,0.005,,38.0,0,0,0,0,0,0,0,0
633214,2021-01-01 05:00:00,,0.002,,46.0,,0.009,,0.018,,0.7,,0.022,,0.004,,40.0,0,0,0,0,0,0,0,0
633214,2021-01-01 06:00:00,,0.003,,48.0,,0.007,,0.022,,0.7,,0.031,,0.009,,37.0,0,0,0,0,0,0,0,0
633214,2021-01-01 07:00:00,,0.003,,44.0,,0.007,,0.022,,0.7,,0.038,,0.016,,36.0,0,0,0,0,0,0,0,0
633214,2021-01-01 08:00:00,,0.003,,41.0,,0.008,,0.021,,0.6,,0.03,,0.009,,35.0,0,0,0,0,0,0,0,0
633214,2021-01-01 09:00:00,,0.003,,56.0,,0.01,,0.019,,0.7,,0.037,,0.018,,41.0,0,0,0,0,0,0,0,0
633214,2021-01-01 10:00:00,,0.003,,46.0,,0.011,,0.019,,0.7,,0.049,,0.03,,41.0,0,0,0,0,0,0,0,0
633214,2021-01-01 11:00:00,,0.003,,57.0,,0.012,,0.02,,0.8,,0.054,,0.034,,49.0,0,0,0,0,0,0,0,0
633214,2021-01-01 12:00:00,,0.003,,62.0,,0.016,,0.02,,0.7,,0.048,,0.028,,53.0,0,0,0,0,0,0,0,0
633214,2021-01-01 13:00:00,,0.003,,57.0,,0.022,,0.016,,0.7,,0.032,,0.016,,51.0,0,0,0,0,0,0,0,0
633214,2021-01-01 14:00:00,,0.003,,41.0,,0.028,,0.014,,0.6,,0.021,,0.007,,36.0,0,0,0,0,0,0,0,0
633214,2021-01-01 15:00:00,,0.003,,28.0,,0.027,,0.015,,0.6,,0.022,,0.007,,24.0,0,0,0,0,0,0,0,0
633214,2021-01-01 16:00:00,,0.003,,35.0,,0.025,,0.015,,0.6,,0.021,,0.006,,27.0,0,0,0,0,0,0,0,0
633214,2021-01-01 17:00:00,,0.003,,35.0,,0.02,,0.018,,0.6,,0.023,,0.005,,29.0,0,0,0,0,0,0,0,0
633214,2021-01-01 18:00:00,,0.003,,39.0,,0.016,,0.021,,0.7,,0.025,,0.004,,31.0,0,0,0,0,0,0,0,0
633214,2021-01-01 19:00:00,,0.003,,42.0,,0.014,,0.022,,0.6,,0.026,,0.004,,35.0,0,0,0,0,0,0,0,0
633214,2021-01-01 20:00:00,,0.003,,41.0,,0.016,,0.019,,0.6,,0.022,,0.003,,35.0,0,0,0,0,0,0,0,0
633214,2021-01-01 21:00:00,,0.003,,40.0,,0.012,,0.02,,0.6,,0.025,,0.005,,33.0,0,0,0,0,0,0,0,0
633214,2021-01-01 22:00:00,,0.003,,49.0,,0.01,,0.019,,0.7,,0.024,,0.005,,37.0,0,0,0,0,0,0,0,0
633214,2021-01-01 23:00:00,,0.003,,49.0,,0.009,,0.02,,0.7,,0.024,,0.004,,41.0,0,0,0,0,0,0,0,0
633214,2021-01-02 00:00:00,,0.003,,50.0,,0.01,,0.019,,0.7,,0.026,,0.007,,42.0,0,0,0,0,0,0,0,0
633214,2021-01-02 01:00:00,,0.003,,47.0,,0.007,,0.021,,0.7,,0.029,,0.008,,38.0,0,0,0,0,0,0,0,0
633214,2021-01-02 02:00:00,,0.003,,45.0,,0.008,,0.02,,0.7,,0.026,,0.006,,39.0,0,0,0,0,0,0,0,0
633214,2021-01-02 03:00:00,,0.003,,43.0,,0.009,,0.019,,0.7,,0.023,,0.004,,38.0,0,0,0,0,0,0,0,0
633214,2021-01-02 04:00:00,,0.003,,43.0,,0.008,,0.019,,0.7,,0.023,,0.004,,38.0,0,0,0,0,0,0,0,0
633214,2021-01-02 05:00:00,,0.003,,42.0,,0.009,,0.02,,0.7,,0.024,,0.004,,41.0,0,0,0,0,0,0,0,0
633214,2021-01-02 06:00:00,,0.003,,39.0,,0.008,,0.02,,0.7,,0.026,,0.006,,37.0,0,0,0,0,0,0,0,0
