MDATETIME,AREA_INDEX,SO2_RFLAG,SO2,PM10_RFLAG,PM10,O3_RFLAG,O3,NO2_RFLAG,NO2,CO_RFLAG,CO,NOX_RFLAG,NOX,NO_RFLAG,NO,PM25_RFLAG,PM25,Unnamed: 18,SO2_CODE,NO2_CODE,O3_CODE,CO_CODE,PM10_CODE,PM25_CODE,NO_CODE,NOX_CODE,SO2_ai_CODE,CO_ai_CODE,O3_ai_CODE,NO2_ai_CODE
2021-01-01 01:00:00,111242,,0.003,,22.0,,0.016,,0.024,,0.4,,0.041,,0.017,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 02:00:00,111242,,0.003,,19.0,,0.012,,0.03,,0.4,,0.051,,0.021,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 03:00:00,111242,,0.003,,20.0,,0.011,,0.031,,0.4,,0.049,,0.018,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 04:00:00,111242,,0.003,,20.0,,0.015,,0.026,,0.4,,0.033,,0.007,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 05:00:00,111242,,0.003,,20.0,,0.007,,0.037,,0.5,,0.058,,0.021,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 06:00:00,111242,,0.003,,22.0,,0.008,,0.035,,0.4,,0.061,,0.026,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 07:00:00,111242,,0.003,,19.0,,0.007,,0.035,,0.4,,0.068,,0.033,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 08:00:00,111242,,0.003,,20.0,,0.004,,0.039,,0.5,,0.072,,0.033,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 09:00:00,111242,,0.003,,25.0,,0.006,,0.04,,0.5,,0.077,,0.037,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 10:00:00,111242,,0.003,,24.0,,0.009,,0.039,,0.5,,0.083,,0.044,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 11:00:00,111242,,0.003,,30.0,,0.012,,0.032,,0.5,,0.082,,0.05,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 12:00:00,111242,,0.003,,33.0,,0.015,,0.032,,0.4,,0.078,,0.046,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 13:00:00,111242,,0.003,,35.0,,0.014,,0.036,,0.5,,0.076,,0.04,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 14:00:00,111242,,0.003,,29.0,,0.02,,0.026,,0.4,,0.052,,0.026,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 15:00:00,111242,,0.003,,28.0,,0.018,,0.027,,0.4,,0.058,,0.031,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 16:00:00,111242,,0.004,,29.0,,0.016,,0.033,,0.4,,0.063,,0.03,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 17:00:00,111242,,0.004,,30.0,,0.015,,0.037,,0.5,,0.069,,0.032,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 18:00:00,111242,,0.003,,28.0,,0.009,,0.045,,0.6,,0.09,,0.045,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 19:00:00,111242,,0.003,,28.0,,0.009,,0.045,,0.6,,0.08,,0.035,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 20:00:00,111242,,0.003,,31.0,,0.009,,0.039,,0.6,,0.073,,0.034,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 21:00:00,111242,,0.003,,32.0,,0.005,,0.044,,0.7,,0.086,,0.042,,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 22:00:00,111242,,0.004,,33.0,,0.004,,0.047,,0.7,,0.091,,0.044,,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-01 23:00:00,111242,,0.003,,31.0,,0.015,,0.03,,0.5,,0.053,,0.023,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 00:00:00,111242,,0.003,,34.0,,0.017,,0.026,,0.5,,0.044,,0.018,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 01:00:00,111242,,0.003,,37.0,,0.02,,0.018,,0.4,,0.025,,0.007,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 02:00:00,111242,,0.003,,27.0,,0.024,,0.016,,0.3,,0.021,,0.005,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 03:00:00,111242,,0.003,,28.0,,0.026,,0.013,,0.3,,0.016,,0.003,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 04:00:00,111242,,0.003,,24.0,,0.022,,0.017,,0.4,,0.022,,0.005,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 05:00:00,111242,,0.003,,26.0,,0.016,,0.026,,0.4,,0.039,,0.013,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 06:00:00,111242,,0.003,,27.0,,0.015,,0.028,,0.3,,0.051,,0.023,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 07:00:00,111242,,0.003,,28.0,,0.014,,0.029,,0.3,,0.066,,0.037,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 08:00:00,111242,,0.003,,25.0,,0.008,,0.039,,0.4,,0.088,,0.049,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 09:00:00,111242,,0.003,,27.0,,0.007,,0.045,,0.5,,0.111,,0.066,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 10:00:00,111242,,0.003,,27.0,,0.011,,0.037,,0.5,,0.084,,0.047,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 11:00:00,111242,,0.003,,28.0,,0.016,,0.028,,0.4,,0.071,,0.043,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 12:00:00,111242,,0.003,,28.0,,0.017,,0.03,,0.4,,0.069,,0.039,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 13:00:00,111242,,0.003,,31.0,,0.019,,0.024,,0.4,,0.065,,0.041,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 14:00:00,111242,,0.004,,33.0,,0.022,,0.024,,0.4,,0.055,,0.031,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 15:00:00,111242,,0.003,,39.0,,0.022,,0.024,,0.4,,0.052,,0.028,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 16:00:00,111242,,0.003,,47.0,,0.022,,0.021,,0.4,,0.055,,0.034,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 17:00:00,111242,,0.003,,48.0,,0.018,,0.03,,0.4,,0.063,,0.033,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 18:00:00,111242,,0.004,,47.0,,0.015,,0.029,,0.5,,0.063,,0.034,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 19:00:00,111242,,0.003,,49.0,,0.014,,0.039,,0.5,,0.07,,0.031,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 20:00:00,111242,,0.003,,45.0,,0.016,,0.029,,0.4,,0.056,,0.027,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 21:00:00,111242,,0.003,,43.0,,0.016,,0.03,,0.4,,0.055,,0.025,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 22:00:00,111242,,0.003,,53.0,,0.014,,0.027,,0.4,,0.062,,0.035,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-02 23:00:00,111242,,0.002,,57.0,,0.018,,0.019,,0.4,,0.045,,0.026,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 00:00:00,111242,,0.003,,55.0,,0.02,,0.018,,0.4,,0.031,,0.013,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 01:00:00,111242,,0.003,,56.0,,0.023,,0.014,,0.3,,0.021,,0.007,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 02:00:00,111242,,0.003,,44.0,,0.024,,0.013,,0.3,,0.017,,0.004,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 03:00:00,111242,,0.003,,39.0,,0.023,,0.012,,0.3,,0.016,,0.004,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 04:00:00,111242,,0.003,,39.0,,0.023,,0.014,,0.3,,0.017,,0.003,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 05:00:00,111242,,0.003,,43.0,,0.016,,0.023,,0.4,,0.03,,0.007,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 06:00:00,111242,,0.003,,45.0,,0.008,,0.033,,0.4,,0.068,,0.035,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 07:00:00,111242,,0.003,,47.0,,0.003,,0.037,,0.5,,0.116,,0.079,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 08:00:00,111242,,0.003,,45.0,,0.004,,0.041,,0.5,,0.121,,0.08,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 09:00:00,111242,,0.003,,44.0,,0.008,,0.041,,0.5,,0.088,,0.047,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 10:00:00,111242,,0.003,,40.0,,0.012,,0.029,,0.5,,0.067,,0.038,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 11:00:00,111242,,0.003,,40.0,,0.016,,0.025,,0.4,,0.058,,0.033,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 12:00:00,111242,,0.003,,31.0,,0.02,,0.021,,0.4,,0.053,,0.032,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 13:00:00,111242,,0.003,,34.0,,0.02,,0.021,,0.4,,0.055,,0.034,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 14:00:00,111242,,0.003,,31.0,,0.021,,0.022,,0.4,,0.051,,0.029,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 15:00:00,111242,,0.003,,35.0,,0.019,,0.024,,0.4,,0.064,,0.04,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 16:00:00,111242,,0.003,,32.0,,0.018,,0.034,,0.4,,0.065,,0.031,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 17:00:00,111242,,0.003,,33.0,,0.016,,0.025,,0.4,,0.062,,0.037,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 18:00:00,111242,,0.004,,33.0,,0.013,,0.035,,0.5,,0.071,,0.036,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 19:00:00,111242,,0.003,,33.0,,0.01,,0.04,,0.6,,0.088,,0.048,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 20:00:00,111242,,0.003,,34.0,,0.007,,0.047,,0.6,,0.105,,0.058,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 21:00:00,111242,,0.003,,38.0,,0.005,,0.047,,0.6,,0.119,,0.072,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 22:00:00,111242,,0.003,,38.0,,0.003,,0.045,,0.7,,0.118,,0.073,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-03 23:00:00,111242,,0.003,,38.0,,0.005,,0.043,,0.6,,0.098,,0.055,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 00:00:00,111242,,0.003,,36.0,,0.005,,0.043,,0.5,,0.085,,0.042,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 01:00:00,111242,,0.003,,35.0,,0.012,,0.031,,0.5,,0.048,,0.017,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 02:00:00,111242,,0.004,,33.0,,0.017,,0.025,,0.4,,0.033,,0.008,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 03:00:00,111242,,0.003,,33.0,,0.013,,0.031,,0.4,,0.047,,0.016,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 04:00:00,111242,,0.003,,34.0,,0.003,,0.044,,0.6,,0.079,,0.035,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 05:00:00,111242,,0.004,,36.0,,0.002,,0.052,,0.6,,0.137,,0.085,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 06:00:00,111242,,0.004,,37.0,,0.002,,0.051,,0.7,,0.163,,0.112,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 07:00:00,111242,,0.004,,40.0,,0.002,,0.052,,0.7,,0.186,,0.134,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 08:00:00,111242,,0.004,,43.0,,0.002,,0.056,,0.7,,0.217,,0.161,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 09:00:00,111242,,0.004,,43.0,,0.003,,0.048,,0.7,,0.165,,0.117,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 10:00:00,111242,,0.004,,48.0,,0.004,,0.05,,0.7,,0.176,,0.126,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 11:00:00,111242,,0.004,,51.0,,0.007,,0.046,,0.7,,0.133,,0.087,,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 12:00:00,111242,,0.004,,52.0,,0.008,,0.052,,0.7,,0.145,,0.093,,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 13:00:00,111242,,0.004,,54.0,,0.01,,0.042,,0.7,,0.113,,0.071,,26.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 14:00:00,111242,,0.004,,48.0,,0.01,,0.041,,0.6,,0.113,,0.072,,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 15:00:00,111242,,0.004,,48.0,,0.006,,0.048,,0.6,,0.14,,0.092,,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 16:00:00,111242,,0.004,,48.0,,0.006,,0.054,,0.6,,0.136,,0.082,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 17:00:00,111242,,0.004,,44.0,,0.006,,0.053,,0.5,,0.125,,0.072,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 18:00:00,111242,,0.004,,40.0,,0.004,,0.065,,0.5,,0.133,,0.068,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 19:00:00,111242,,0.004,,40.0,,0.004,,0.053,,0.6,,0.14,,0.087,,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 20:00:00,111242,,0.003,,40.0,,0.002,,0.053,,0.6,,0.121,,0.068,,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 21:00:00,111242,,0.003,,44.0,,0.003,,0.054,,0.6,,0.114,,0.06,,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 22:00:00,111242,,0.003,,45.0,,0.004,,0.05,,0.6,,0.103,,0.053,,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-04 23:00:00,111242,,0.004,,47.0,,0.003,,0.053,,0.6,,0.108,,0.055,,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 00:00:00,111242,,0.003,,45.0,,0.002,,0.055,,0.6,,0.099,,0.044,,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 01:00:00,111242,,0.003,,41.0,,0.007,,0.037,,0.5,,0.05,,0.013,,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 02:00:00,111242,,0.003,,36.0,,0.009,,0.033,,0.4,,0.043,,0.01,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 03:00:00,111242,,0.003,,37.0,,0.005,,0.037,,0.5,,0.052,,0.015,,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 04:00:00,111242,,0.003,,38.0,,0.008,,0.036,,0.5,,0.054,,0.018,,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 05:00:00,111242,,0.003,,38.0,,0.017,,0.024,,0.4,,0.036,,0.012,,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 06:00:00,111242,,0.003,,33.0,,0.013,,0.026,,0.4,,0.061,,0.035,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 07:00:00,111242,,0.003,,31.0,,0.011,,0.04,,0.4,,0.105,,0.065,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 08:00:00,111242,,0.003,,29.0,,0.009,,0.035,,0.4,,0.122,,0.087,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 09:00:00,111242,,0.003,,31.0,,0.008,,0.036,,0.5,,0.128,,0.092,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 10:00:00,111242,,0.004,,36.0,,0.01,,0.04,,0.5,,0.118,,0.078,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 11:00:00,111242,,0.004,,47.0,,0.019,,0.03,,0.4,,0.067,,0.037,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 12:00:00,111242,,0.003,,40.0,,0.022,,0.023,,0.3,,0.066,,0.043,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 13:00:00,111242,,0.003,,31.0,,0.021,,0.031,,0.4,,0.081,,0.05,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 14:00:00,111242,,0.003,,27.0,,0.021,,0.022,,0.3,,0.077,,0.055,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 15:00:00,111242,,0.003,,32.0,,0.019,,0.039,,0.4,,0.089,,0.05,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 16:00:00,111242,,0.003,,32.0,,0.017,,0.034,,0.4,,0.092,,0.058,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 17:00:00,111242,,0.003,,30.0,,0.016,,0.031,,0.4,,0.089,,0.058,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 18:00:00,111242,,0.003,,24.0,,0.013,,0.045,,0.4,,0.11,,0.065,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 19:00:00,111242,,0.003,,18.0,,0.015,,0.037,,0.4,,0.091,,0.054,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 20:00:00,111242,,0.003,,20.0,,0.014,,0.039,,0.4,,0.09,,0.051,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 21:00:00,111242,,0.002,,22.0,,0.014,,0.038,,0.4,,0.07,,0.032,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 22:00:00,111242,,0.003,,20.0,,0.014,,0.027,,0.4,,0.067,,0.04,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-05 23:00:00,111242,,0.003,,24.0,,0.017,,0.028,,0.4,,0.052,,0.024,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 00:00:00,111242,,0.002,,19.0,,0.015,,0.024,,0.4,,0.052,,0.028,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 01:00:00,111242,,0.003,,19.0,,0.017,,0.024,,0.4,,0.036,,0.012,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 02:00:00,111242,,0.003,,17.0,,0.018,,0.022,,0.4,,0.029,,0.007,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 03:00:00,111242,,0.003,,19.0,,0.02,,0.019,,0.4,,0.026,,0.007,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 04:00:00,111242,,0.003,,17.0,,0.02,,0.019,,0.3,,0.029,,0.01,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 05:00:00,111242,,0.003,,19.0,,0.016,,0.026,,0.3,,0.047,,0.021,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 06:00:00,111242,,0.003,,21.0,,0.011,,0.035,,0.4,,0.085,,0.05,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 07:00:00,111242,,0.003,,25.0,,0.005,,0.044,,0.4,,0.168,,0.124,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 08:00:00,111242,,0.003,,27.0,,0.003,,0.048,,0.5,,0.182,,0.134,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 09:00:00,111242,,0.003,,31.0,,0.003,,0.056,,0.5,,0.186,,0.13,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 10:00:00,111242,,0.003,,29.0,,0.011,,0.046,,0.5,,0.11,,0.064,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 11:00:00,111242,,0.004,,32.0,,0.014,,0.034,,0.4,,0.103,,0.069,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 12:00:00,111242,,0.003,,35.0,,0.012,,0.033,,0.5,,0.108,,0.075,,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 13:00:00,111242,,0.003,,36.0,,0.015,,0.043,,0.4,,0.101,,0.058,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 14:00:00,111242,,0.003,,28.0,,0.019,,0.029,,0.4,,0.08,,0.051,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 15:00:00,111242,,0.003,,34.0,,0.016,,0.036,,0.4,,0.098,,0.062,,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 16:00:00,111242,,0.003,,36.0,,0.016,,0.033,,0.4,,0.088,,0.055,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 17:00:00,111242,,0.003,,31.0,,0.012,,0.033,,0.4,,0.097,,0.064,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 18:00:00,111242,,0.003,,32.0,,0.006,,0.045,,0.5,,0.122,,0.077,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 19:00:00,111242,,0.003,,42.0,,0.011,,0.037,,0.4,,0.092,,0.055,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 20:00:00,111242,,0.003,,50.0,,0.007,,0.041,,0.5,,0.077,,0.036,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2021-01-06 21:00:00,111242,,0.003,,22.0,,0.005,,0.043,,0.5,,0.111,,0.068,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
