AREA_INDEX,MDATETIME,SO2_RFLAG,SO2,PM10_RFLAG,PM10,O3_RFLAG,O3,NO2_RFLAG,NO2,CO_RFLAG,CO,NOX_RFLAG,NOX,NO_RFLAG,NO,PM25_RFLAG,PM25,SO2_CODE,NO2_CODE,O3_CODE,CO_CODE,PM10_CODE,PM25_CODE,NO_CODE,NOX_CODE
533114,2021-01-02 18:00:00,,0.005,,46.0,,0.024,,0.017,,0.4,,0.021,,0.004,,9.0,0,0,0,0,0,0,0,0
533114,2021-01-02 19:00:00,,0.004,,47.0,,0.023,,0.018,,0.4,,0.022,,0.004,,13.0,0,0,0,0,0,0,0,0
533114,2021-01-02 20:00:00,,0.004,,43.0,,0.021,,0.018,,0.5,,0.022,,0.004,,14.0,0,0,0,0,0,0,0,0
533114,2021-01-02 21:00:00,,0.004,,44.0,,0.012,,0.02,,0.5,,0.024,,0.004,,18.0,0,0,0,0,0,0,0,0
533114,2021-01-02 22:00:00,,0.003,,37.0,,0.008,,0.025,,0.5,,0.03,,0.005,,12.0,0,0,0,0,0,0,0,0
533114,2021-01-02 23:00:00,,0.003,,38.0,,0.007,,0.026,,0.5,,0.031,,0.005,,11.0,0,0,0,0,0,0,0,0
533114,2021-01-03 00:00:00,,0.003,,31.0,,0.008,,0.023,,0.6,,0.027,,0.004,,12.0,0,0,0,0,0,0,0,0
533114,2021-01-03 01:00:00,,0.003,,35.0,,0.004,,0.029,,0.7,,0.036,,0.007,,11.0,0,0,0,0,0,0,0,0
533114,2021-01-03 02:00:00,,0.003,,41.0,,0.004,,0.029,,0.7,,0.037,,0.008,,8.0,0,0,0,0,0,0,0,0
533114,2021-01-03 03:00:00,,0.004,,40.0,,0.011,,0.021,,0.5,,0.025,,0.004,,16.0,0,0,0,0,0,0,0,0
533114,2021-01-03 04:00:00,,0.004,,42.0,,0.013,,0.018,,0.4,,0.022,,0.004,,14.0,0,0,0,0,0,0,0,0
533114,2021-01-03 05:00:00,,0.004,,49.0,,0.012,,0.018,,0.4,,0.023,,0.005,,11.0,0,0,0,0,0,0,0,0
533114,2021-01-03 06:00:00,,0.003,,44.0,,0.013,,0.017,,0.4,,0.022,,0.005,,13.0,0,0,0,0,0,0,0,0
533114,2021-01-03 07:00:00,,0.004,,45.0,,0.011,,0.018,,0.4,,0.023,,0.005,,12.0,0,0,0,0,0,0,0,0
533114,2021-01-03 08:00:00,,0.004,,43.0,,0.008,,0.021,,0.5,,0.027,,0.006,,12.0,0,0,0,0,0,0,0,0
533114,2021-01-03 09:00:00,,0.004,,41.0,,0.009,,0.022,,0.4,,0.031,,0.009,,15.0,0,0,0,0,0,0,0,0
533114,2021-01-03 10:00:00,,0.005,,49.0,,0.008,,0.028,,0.7,,0.058,,0.03,,11.0,0,0,0,0,0,0,0,0
533114,2021-01-03 11:00:00,,0.004,,60.0,,0.015,,0.023,,0.5,,0.043,,0.02,,26.0,0,0,0,0,0,0,0,0
533114,2021-01-03 12:00:00,,0.004,,55.0,,0.024,,0.013,,0.3,,0.023,,0.01,,23.0,0,0,0,0,0,0,0,0
533114,2021-01-03 13:00:00,,0.004,,42.0,,0.025,,0.013,,0.3,,0.02,,0.007,,11.0,0,0,0,0,0,0,0,0
533114,2021-01-03 14:00:00,,0.004,,42.0,,0.025,,0.014,,0.3,,0.022,,0.008,,13.0,0,0,0,0,0,0,0,0
533114,2021-01-03 15:00:00,,0.004,,48.0,,0.026,,0.013,,0.4,,0.018,,0.005,,12.0,0,0,0,0,0,0,0,0
533114,2021-01-03 16:00:00,,0.004,,47.0,,0.023,,0.018,,0.3,,0.025,,0.007,,12.0,0,0,0,0,0,0,0,0
533114,2021-01-03 17:00:00,,0.004,,50.0,,0.019,,0.022,,0.4,,0.028,,0.006,,18.0,0,0,0,0,0,0,0,0
533114,2021-01-03 18:00:00,,0.005,,49.0,,0.019,,0.02,,0.4,,0.025,,0.005,,17.0,0,0,0,0,0,0,0,0
533114,2021-01-03 19:00:00,,0.004,,43.0,,0.015,,0.022,,0.5,,0.027,,0.005,,18.0,0,0,0,0,0,0,0,0
533114,2021-01-03 20:00:00,,0.004,,47.0,,0.013,,0.022,,0.5,,0.028,,0.006,,20.0,0,0,0,0,0,0,0,0
533114,2021-01-03 21:00:00,,0.004,,42.0,,0.012,,0.021,,0.5,,0.025,,0.004,,25.0,0,0,0,0,0,0,0,0
533114,2021-01-03 22:00:00,,0.004,,44.0,,0.006,,0.025,,0.5,,0.033,,0.008,,19.0,0,0,0,0,0,0,0,0
533114,2021-01-03 23:00:00,,0.004,,44.0,,0.003,,0.028,,0.6,,0.036,,0.008,,21.0,0,0,0,0,0,0,0,0
533114,2021-01-04 00:00:00,,0.003,,42.0,,0.007,,0.023,,0.5,,0.028,,0.005,,19.0,0,0,0,0,0,0,0,0
533114,2021-01-04 01:00:00,,0.004,,39.0,,0.007,,0.021,,0.6,,0.026,,0.005,,13.0,0,0,0,0,0,0,0,0
533114,2021-01-04 02:00:00,,0.003,,38.0,,0.005,,0.023,,0.6,,0.031,,0.008,,16.0,0,0,0,0,0,0,0,0
533114,2021-01-04 03:00:00,,0.003,,39.0,,0.008,,0.019,,0.5,,0.023,,0.004,,20.0,0,0,0,0,0,0,0,0
533114,2021-01-04 04:00:00,,0.003,,36.0,,0.006,,0.02,,0.5,,0.025,,0.005,,21.0,0,0,0,0,0,0,0,0
533114,2021-01-04 05:00:00,,0.004,,39.0,,0.003,,0.026,,0.7,,0.036,,0.01,,19.0,0,0,0,0,0,0,0,0
533114,2021-01-04 06:00:00,,0.003,,44.0,,0.003,,0.024,,0.6,,0.032,,0.008,,27.0,0,0,0,0,0,0,0,0
533114,2021-01-04 07:00:00,,0.003,,36.0,,0.003,,0.028,,0.6,,0.045,,0.017,,22.0,0,0,0,0,0,0,0,0
533114,2021-01-04 08:00:00,,0.004,,37.0,,0.003,,0.032,,0.8,,0.087,,0.055,,17.0,0,0,0,0,0,0,0,0
533114,2021-01-04 09:00:00,,0.004,,45.0,,0.003,,0.035,,1.0,,0.122,,0.087,,25.0,0,0,0,0,0,0,0,0
533114,2021-01-04 10:00:00,,0.004,,52.0,,0.003,,0.04,,1.2,,0.15,,0.11,,34.0,0,0,0,0,0,0,0,0
533114,2021-01-04 11:00:00,,0.004,,66.0,,0.004,,0.037,,0.9,,0.118,,0.081,,40.0,0,0,0,0,0,0,0,0
533114,2021-01-04 12:00:00,,0.004,,72.0,,0.008,,0.032,,0.7,,0.071,,0.039,,44.0,0,0,0,0,0,0,0,0
533114,2021-01-04 13:00:00,,0.004,,65.0,,0.011,,0.031,,0.6,,0.063,,0.032,,39.0,0,0,0,0,0,0,0,0
533114,2021-01-04 14:00:00,,0.004,,56.0,,0.022,,0.019,,0.4,,0.028,,0.009,,26.0,0,0,0,0,0,0,0,0
533114,2021-01-04 15:00:00,,0.004,,36.0,,0.02,,0.023,,0.4,,0.033,,0.01,,14.0,0,0,0,0,0,0,0,0
533114,2021-01-04 16:00:00,,0.004,,41.0,,0.022,,0.022,,0.3,,0.031,,0.009,,19.0,0,0,0,0,0,0,0,0
533114,2021-01-04 17:00:00,,0.004,,42.0,,0.021,,0.022,,0.4,,0.028,,0.006,,16.0,0,0,0,0,0,0,0,0
533114,2021-01-04 18:00:00,,0.004,,42.0,,0.011,,0.031,,0.6,,0.04,,0.009,,19.0,0,0,0,0,0,0,0,0
533114,2021-01-04 19:00:00,,0.004,,42.0,,0.005,,0.033,,0.7,,0.045,,0.012,,18.0,0,0,0,0,0,0,0,0
533114,2021-01-04 20:00:00,,0.004,,39.0,,0.005,,0.034,,0.6,,0.048,,0.014,,17.0,0,0,0,0,0,0,0,0
533114,2021-01-04 21:00:00,,0.005,,34.0,,0.003,,0.037,,0.7,,0.054,,0.017,,19.0,0,0,0,0,0,0,0,0
533114,2021-01-04 22:00:00,,0.005,,38.0,,0.003,,0.042,,0.9,,0.089,,0.047,,20.0,0,0,0,0,0,0,0,0
533114,2021-01-04 23:00:00,,0.004,,42.0,,0.003,,0.042,,0.9,,0.086,,0.044,,27.0,0,0,0,0,0,0,0,0
533114,2021-01-05 00:00:00,,0.005,,42.0,,0.003,,0.041,,0.9,,0.081,,0.04,,23.0,0,0,0,0,0,0,0,0
533114,2021-01-05 01:00:00,,0.005,,42.0,,0.003,,0.043,,1.0,,0.09,,0.047,,24.0,0,0,0,0,0,0,0,0
533114,2021-01-05 02:00:00,,0.004,,44.0,,0.003,,0.041,,0.7,,0.083,,0.042,,27.0,0,0,0,0,0,0,0,0
533114,2021-01-05 03:00:00,,0.004,,54.0,,0.003,,0.04,,0.8,,0.078,,0.038,,28.0,0,0,0,0,0,0,0,0
533114,2021-01-05 04:00:00,,0.004,,48.0,,0.003,,0.04,,0.9,,0.081,,0.041,,29.0,0,0,0,0,0,0,0,0
533114,2021-01-05 05:00:00,,0.004,,50.0,,0.003,,0.039,,0.6,,0.063,,0.024,,32.0,0,0,0,0,0,0,0,0
533114,2021-01-05 06:00:00,,0.004,,54.0,,0.004,,0.031,,0.4,,0.038,,0.007,,28.0,0,0,0,0,0,0,0,0
533114,2021-01-05 07:00:00,,0.003,,58.0,,0.004,,0.028,,0.5,,0.035,,0.007,,38.0,0,0,0,0,0,0,0,0
533114,2021-01-05 08:00:00,,0.003,,60.0,,0.003,,0.031,,0.6,,0.047,,0.016,,34.0,0,0,0,0,0,0,0,0
533114,2021-01-05 09:00:00,,0.003,,58.0,,0.003,,0.035,,0.6,,0.072,,0.037,,31.0,0,0,0,0,0,0,0,0
533114,2021-01-05 10:00:00,,0.004,,58.0,,0.011,,0.028,,0.4,,0.046,,0.018,,34.0,0,0,0,0,0,0,0,0
533114,2021-01-05 11:00:00,,0.004,,48.0,,0.022,,0.016,,0.3,,0.024,,0.008,,27.0,0,0,0,0,0,0,0,0
533114,2021-01-05 12:00:00,,0.004,,28.0,,0.026,,0.013,,0.2,,0.02,,0.007,,11.0,0,0,0,0,0,0,0,0
533114,2021-01-05 13:00:00,,0.004,,32.0,,0.025,,0.016,,0.2,,0.023,,0.007,,13.0,0,0,0,0,0,0,0,0
533114,2021-01-05 14:00:00,,0.004,,33.0,,0.029,,0.014,,0.2,,0.021,,0.007,,12.0,0,0,0,0,0,0,0,0
533114,2021-01-05 15:00:00,,0.004,,30.0,,0.032,,0.012,,0.2,,0.017,,0.005,,9.0,0,0,0,0,0,0,0,0
533114,2021-01-05 16:00:00,,0.004,,22.0,,0.031,,0.012,,0.2,,0.017,,0.005,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-05 17:00:00,,0.004,,25.0,,0.03,,0.013,,0.2,,0.017,,0.004,,5.0,0,0,0,0,0,0,0,0
533114,2021-01-05 18:00:00,,0.004,,20.0,,0.026,,0.016,,0.3,,0.02,,0.004,,5.0,0,0,0,0,0,0,0,0
533114,2021-01-05 19:00:00,,0.004,,23.0,,0.024,,0.019,,0.3,,0.023,,0.004,,4.0,0,0,0,0,0,0,0,0
533114,2021-01-05 20:00:00,,0.004,,25.0,,0.026,,0.015,,0.3,,0.02,,0.005,,4.0,0,0,0,0,0,0,0,0
533114,2021-01-05 21:00:00,,0.003,,17.0,,0.023,,0.015,,0.3,,0.019,,0.004,,5.0,0,0,0,0,0,0,0,0
533114,2021-01-05 22:00:00,,0.003,,13.0,,0.019,,0.018,,0.3,,0.023,,0.005,,4.0,0,0,0,0,0,0,0,0
533114,2021-01-05 23:00:00,,0.003,,16.0,,0.015,,0.022,,0.4,,0.027,,0.005,,3.0,0,0,0,0,0,0,0,0
533114,2021-01-06 00:00:00,,0.003,,13.0,,0.012,,0.023,,0.4,,0.028,,0.005,,3.0,0,0,0,0,0,0,0,0
533114,2021-01-06 01:00:00,,0.003,,17.0,,0.013,,0.02,,0.4,,0.024,,0.004,,8.0,0,0,0,0,0,0,0,0
533114,2021-01-06 02:00:00,,0.003,,20.0,,0.009,,0.022,,0.4,,0.026,,0.004,,7.0,0,0,0,0,0,0,0,0
533114,2021-01-06 03:00:00,,0.003,,15.0,,0.008,,0.024,,0.5,,0.029,,0.005,,5.0,0,0,0,0,0,0,0,0
533114,2021-01-06 04:00:00,,0.003,,18.0,,0.011,,0.022,,0.4,,0.029,,0.007,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-06 05:00:00,,0.003,,21.0,,0.01,,0.02,,0.4,,0.025,,0.005,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-06 06:00:00,,0.003,,20.0,,0.01,,0.021,,0.4,,0.026,,0.005,,7.0,0,0,0,0,0,0,0,0
533114,2021-01-06 07:00:00,,0.003,,20.0,,0.008,,0.023,,0.5,,0.031,,0.008,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-06 08:00:00,,0.003,,18.0,,0.007,,0.025,,0.5,,0.039,,0.014,,9.0,0,0,0,0,0,0,0,0
533114,2021-01-06 09:00:00,,0.003,,21.0,,0.003,,0.037,,0.8,,0.087,,0.05,,11.0,0,0,0,0,0,0,0,0
533114,2021-01-06 10:00:00,,0.004,,32.0,,0.005,,0.036,,0.8,,0.107,,0.071,,19.0,0,0,0,0,0,0,0,0
533114,2021-01-06 11:00:00,,0.004,,46.0,,0.021,,0.018,,0.4,,0.031,,0.013,,24.0,0,0,0,0,0,0,0,0
533114,2021-01-06 12:00:00,,0.004,,28.0,,0.021,,0.02,,0.4,,0.035,,0.015,,14.0,0,0,0,0,0,0,0,0
533114,2021-01-06 13:00:00,,0.004,,32.0,,0.022,,0.019,,0.3,,0.032,,0.013,,12.0,0,0,0,0,0,0,0,0
533114,2021-01-06 14:00:00,,0.004,,34.0,,0.024,,0.018,,0.3,,0.029,,0.011,,15.0,0,0,0,0,0,0,0,0
533114,2021-01-06 15:00:00,,0.004,,31.0,,0.025,,0.018,,0.3,,0.028,,0.01,,10.0,0,0,0,0,0,0,0,0
533114,2021-01-06 16:00:00,,0.004,,22.0,,0.023,,0.02,,0.3,,0.029,,0.009,,8.0,0,0,0,0,0,0,0,0
533114,2021-01-06 17:00:00,,0.004,,28.0,,0.022,,0.023,,0.3,,0.03,,0.007,,7.0,0,0,0,0,0,0,0,0
533114,2021-01-06 18:00:00,,0.004,,29.0,,0.016,,0.029,,0.4,,0.037,,0.008,,7.0,0,0,0,0,0,0,0,0
533114,2021-01-06 19:00:00,,0.004,,30.0,,0.012,,0.03,,0.4,,0.036,,0.006,,13.0,0,0,0,0,0,0,0,0
533114,2021-01-06 20:00:00,,0.004,,28.0,,0.008,,0.032,,0.5,,0.039,,0.007,,11.0,0,0,0,0,0,0,0,0
533114,2021-01-06 21:00:00,,0.003,,31.0,,0.013,,0.028,,0.4,,0.033,,0.005,,12.0,0,0,0,0,0,0,0,0
533114,2021-01-06 22:00:00,,0.003,,31.0,,0.019,,0.021,,0.4,,0.025,,0.004,,15.0,0,0,0,0,0,0,0,0
533114,2021-01-06 23:00:00,,0.003,,26.0,,0.019,,0.019,,0.4,,0.023,,0.004,,13.0,0,0,0,0,0,0,0,0
533114,2021-01-07 00:00:00,,0.003,,26.0,,0.021,,0.016,,0.4,,0.02,,0.004,,17.0,0,0,0,0,0,0,0,0
533114,2021-01-07 01:00:00,,0.003,,30.0,,0.027,,0.009,,0.4,,0.012,,0.003,,18.0,0,0,0,0,0,0,0,0
533114,2021-01-07 02:00:00,,0.003,,38.0,,0.028,,0.007,,0.4,,0.009,,0.002,,12.0,0,0,0,0,0,0,0,0
533114,2021-01-07 03:00:00,,0.004,,33.0,,0.026,,0.007,,0.3,,0.01,,0.003,,10.0,0,0,0,0,0,0,0,0
533114,2021-01-07 04:00:00,,0.004,,34.0,,0.025,,0.007,,0.3,,0.01,,0.003,,10.0,0,0,0,0,0,0,0,0
533114,2021-01-07 05:00:00,,0.003,,33.0,,0.024,,0.007,,0.3,,0.01,,0.003,,13.0,0,0,0,0,0,0,0,0
533114,2021-01-07 06:00:00,,0.003,,32.0,,0.025,,0.007,,0.2,,0.01,,0.003,,11.0,0,0,0,0,0,0,0,0
533114,2021-01-07 07:00:00,,0.003,,25.0,,0.025,,0.008,,0.2,,0.012,,0.004,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-07 08:00:00,,0.003,,19.0,,0.022,,0.01,,0.2,,0.014,,0.004,,4.0,0,0,0,0,0,0,0,0
533114,2021-01-07 09:00:00,,0.003,,17.0,,0.02,,0.013,,0.3,,0.021,,0.008,,4.0,0,0,0,0,0,0,0,0
533114,2021-01-07 10:00:00,,0.004,,23.0,,0.022,,0.01,,0.2,,0.017,,0.007,,5.0,0,0,0,0,0,0,0,0
533114,2021-01-07 11:00:00,,0.003,,21.0,,0.024,,0.009,,0.2,,0.017,,0.008,,5.0,0,0,0,0,0,0,0,0
533114,2021-01-07 12:00:00,,0.003,,17.0,,0.025,,0.007,,0.2,,0.014,,0.007,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-07 13:00:00,,0.003,,22.0,,0.027,,0.007,,0.2,,0.014,,0.007,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-07 14:00:00,,0.003,,21.0,,0.029,,0.005,,0.2,,0.01,,0.005,,7.0,0,0,0,0,0,0,0,0
533114,2021-01-07 15:00:00,,0.003,,17.0,,0.03,,0.006,,0.2,,0.011,,0.005,,5.0,0,0,0,0,0,0,0,0
533114,2021-01-07 16:00:00,,0.003,,16.0,,0.03,,0.006,,0.2,,0.011,,0.005,,3.0,0,0,0,0,0,0,0,0
533114,2021-01-07 17:00:00,,0.003,,16.0,,0.028,,0.008,,0.2,,0.012,,0.004,,2.0,0,0,0,0,0,0,0,0
533114,2021-01-07 18:00:00,,0.003,,13.0,,0.026,,0.01,,0.2,,0.014,,0.004,,2.0,0,0,0,0,0,0,0,0
533114,2021-01-07 19:00:00,,0.003,,19.0,,0.022,,0.014,,0.3,,0.019,,0.005,,2.0,0,0,0,0,0,0,0,0
533114,2021-01-07 20:00:00,,0.004,,16.0,,0.015,,0.019,,0.4,,0.025,,0.006,,5.0,0,0,0,0,0,0,0,0
533114,2021-01-07 21:00:00,,0.003,,18.0,,0.011,,0.023,,0.4,,0.028,,0.005,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-07 22:00:00,,0.003,,19.0,,0.004,,0.03,,0.4,,0.04,,0.01,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-07 23:00:00,,0.003,,21.0,,0.006,,0.028,,0.4,,0.036,,0.008,,7.0,0,0,0,0,0,0,0,0
533114,2021-01-08 00:00:00,,0.003,,21.0,,0.016,,0.017,,0.3,,0.022,,0.005,,8.0,0,0,0,0,0,0,0,0
533114,2021-01-08 01:00:00,,0.003,,17.0,,0.012,,0.018,,0.4,,0.022,,0.004,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-08 02:00:00,,0.003,,18.0,,0.007,,0.024,,0.4,,0.029,,0.005,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-08 03:00:00,,0.003,,14.0,,0.004,,0.027,,0.5,,0.036,,0.009,,8.0,0,0,0,0,0,0,0,0
533114,2021-01-08 04:00:00,,0.003,,19.0,,0.006,,0.025,,0.5,,0.03,,0.005,,8.0,0,0,0,0,0,0,0,0
533114,2021-01-08 05:00:00,,0.003,,20.0,,0.009,,0.021,,0.4,,0.025,,0.004,,9.0,0,0,0,0,0,0,0,0
533114,2021-01-08 06:00:00,,0.003,,20.0,,0.018,,0.013,,0.4,,0.017,,0.004,,8.0,0,0,0,0,0,0,0,0
533114,2021-01-08 07:00:00,,0.003,,21.0,,0.018,,0.014,,0.4,,0.019,,0.005,,9.0,0,0,0,0,0,0,0,0
533114,2021-01-08 08:00:00,,0.004,,18.0,,0.012,,0.02,,0.4,,0.028,,0.008,,7.0,0,0,0,0,0,0,0,0
533114,2021-01-08 09:00:00,,0.004,,23.0,,0.006,,0.028,,0.5,,0.052,,0.024,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-08 10:00:00,,0.004,,24.0,,0.014,,0.021,,0.4,,0.04,,0.019,,10.0,0,0,0,0,0,0,0,0
533114,2021-01-08 11:00:00,,0.004,,25.0,,0.024,,0.011,,0.3,,0.02,,0.009,,8.0,0,0,0,0,0,0,0,0
533114,2021-01-08 12:00:00,,0.004,,21.0,,0.024,,0.011,,0.3,,0.021,,0.01,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-08 13:00:00,,0.004,,25.0,,0.023,,0.013,,0.3,,0.025,,0.012,,7.0,0,0,0,0,0,0,0,0
533114,2021-01-08 14:00:00,M002,,M002,,M002,,M002,,M002,,M002,999999.0,M002,,M002,,0,0,0,0,0,0,0,0
533114,2021-01-08 15:00:00,M002,,M002,,M002,,M002,,M002,,M002,999999.0,M002,,M002,,0,0,0,0,0,0,0,0
533114,2021-01-08 16:00:00,M002,,M002,,M002,,M002,,M002,,M002,999999.0,M002,,M002,,0,0,0,0,0,0,0,0
533114,2021-01-08 17:00:00,,0.004,,24.0,,0.019,,0.022,,0.4,,0.031,,0.009,,6.0,0,0,0,0,0,0,0,0
533114,2021-01-08 18:00:00,,0.004,,26.0,,0.012,,0.029,,0.4,,0.038,,0.009,,7.0,0,0,0,0,0,0,0,0
533114,2021-01-08 19:00:00,,0.004,,26.0,,0.012,,0.028,,0.5,,0.036,,0.008,,14.0,0,0,0,0,0,0,0,0
533114,2021-01-08 20:00:00,,0.004,,21.0,,0.009,,0.028,,0.5,,0.037,,0.009,,11.0,0,0,0,0,0,0,0,0
533114,2021-01-08 21:00:00,,0.003,,24.0,,0.008,,0.028,,0.4,,0.038,,0.01,,14.0,0,0,0,0,0,0,0,0
