AREA_INDEX,MDATETIME,SO2_RFLAG,SO2,PM10_RFLAG,PM10,O3_RFLAG,O3,NO2_RFLAG,NO2,CO_RFLAG,CO,NOX_RFLAG,NOX,NO_RFLAG,NO,PM25_RFLAG,PM25,SO2_CODE,NO2_CODE,O3_CODE,CO_CODE,PM10_CODE,PM25_CODE,NO_CODE,NOX_CODE
633361,2021-01-01 19:00:00,,0.0013,,37.0,,0.025,,0.0063,,0.3,,0.0069,,0.0006,,29.0,0,0,0,0,0,0,0,0
633361,2021-01-01 20:00:00,,0.0012,,33.0,,0.021,,0.0062,,0.3,,0.0067,,0.0005,,24.0,0,0,0,0,0,0,0,0
633361,2021-01-01 21:00:00,,0.0013,,36.0,,0.02,,0.0059,,0.3,,0.0065,,0.0006,,25.0,0,0,0,0,0,0,0,0
633361,2021-01-01 22:00:00,,0.0013,,43.0,,0.016,,0.0069,,0.4,,0.0081,,0.0012,,26.0,0,0,0,0,0,0,0,0
633361,2021-01-01 23:00:00,,0.0012,,37.0,,0.017,,0.0065,,0.4,,0.0071,,0.0006,,30.0,0,0,0,0,0,0,0,0
633361,2021-01-02 00:00:00,,0.0014,,34.0,,0.016,,0.0093,,0.4,,0.0142,,0.0049,,26.0,0,0,0,0,0,0,0,0
633361,2021-01-02 01:00:00,,0.0013,,36.0,,0.018,,0.0063,,0.4,,0.0087,,0.0024,,24.0,0,0,0,0,0,0,0,0
633361,2021-01-02 02:00:00,,0.0013,,31.0,,0.016,,0.0063,,0.4,,0.0073,,0.001,,23.0,0,0,0,0,0,0,0,0
633361,2021-01-02 03:00:00,,0.0012,,36.0,,0.015,,0.0062,,0.4,,0.0066,,0.0004,,21.0,0,0,0,0,0,0,0,0
633361,2021-01-02 04:00:00,,0.0012,,37.0,,0.012,,0.0067,,0.4,,0.0079,,0.0012,,27.0,0,0,0,0,0,0,0,0
633361,2021-01-02 05:00:00,,0.0014,,36.0,,0.01,,0.0081,,0.4,,0.0143,,0.0062,,22.0,0,0,0,0,0,0,0,0
633361,2021-01-02 06:00:00,,0.0012,,33.0,,0.01,,0.0068,,0.4,,0.0096,,0.0028,,23.0,0,0,0,0,0,0,0,0
633361,2021-01-02 07:00:00,,0.0012,,34.0,,0.009,,0.0066,,0.4,,0.0074,,0.0008,,23.0,0,0,0,0,0,0,0,0
633361,2021-01-02 08:00:00,,0.0011,,38.0,,0.008,,0.0071,,0.4,,0.008,,0.0009,,28.0,0,0,0,0,0,0,0,0
633361,2021-01-02 09:00:00,,0.0013,,35.0,,0.008,,0.0068,,0.5,,0.0092,,0.0024,,30.0,0,0,0,0,0,0,0,0
633361,2021-01-02 10:00:00,,0.0013,,68.0,,0.013,,0.007,,0.7,,0.0119,,0.0049,,63.0,0,0,0,0,0,0,0,0
633361,2021-01-02 11:00:00,,0.0014,,44.0,,0.018,,0.0081,,0.5,,0.0128,,0.0047,,34.0,0,0,0,0,0,0,0,0
633361,2021-01-02 12:00:00,,0.0017,,36.0,,0.033,,0.0058,,0.3,,0.0078,,0.002,,13.0,0,0,0,0,0,0,0,0
633361,2021-01-02 13:00:00,,0.0019,,52.0,,0.034,,0.0056,,0.3,,0.0075,,0.0019,,12.0,0,0,0,0,0,0,0,0
633361,2021-01-02 14:00:00,,0.0018,,54.0,,0.033,,0.0076,,0.3,,0.0105,,0.0029,,18.0,0,0,0,0,0,0,0,0
633361,2021-01-02 15:00:00,,0.002,,55.0,,0.035,,0.0065,,0.3,,0.0086,,0.0021,,13.0,0,0,0,0,0,0,0,0
633361,2021-01-02 16:00:00,,0.0021,,52.0,,0.034,,0.0073,,0.3,,0.009,,0.0017,,16.0,0,0,0,0,0,0,0,0
633361,2021-01-02 17:00:00,,0.0022,,54.0,,0.035,,0.0063,,0.3,,0.0071,,0.0008,,18.0,0,0,0,0,0,0,0,0
633361,2021-01-02 18:00:00,,0.0021,,54.0,,0.035,,0.0061,,0.3,,0.0066,,0.0005,,24.0,0,0,0,0,0,0,0,0
633361,2021-01-02 19:00:00,,0.0021,,62.0,,0.034,,0.006,,0.4,,0.0064,,0.0004,,19.0,0,0,0,0,0,0,0,0
633361,2021-01-02 20:00:00,,0.0019,,51.0,,0.034,,0.0058,,0.3,,0.006,,0.0002,,16.0,0,0,0,0,0,0,0,0
633361,2021-01-02 21:00:00,,0.0016,,59.0,,0.03,,0.0065,,0.4,,0.0068,,0.0003,,21.0,0,0,0,0,0,0,0,0
633361,2021-01-02 22:00:00,,0.0012,,53.0,,0.026,,0.0054,,0.4,,0.0058,,0.0004,,21.0,0,0,0,0,0,0,0,0
633361,2021-01-02 23:00:00,,0.0011,,45.0,,0.024,,0.0051,,0.4,,0.0057,,0.0006,,19.0,0,0,0,0,0,0,0,0
633361,2021-01-03 00:00:00,,0.0013,,48.0,,0.02,,0.0112,,0.4,,0.02,,0.0088,,17.0,0,0,0,0,0,0,0,0
633361,2021-01-03 01:00:00,,0.0012,,46.0,,0.019,,0.0057,,0.4,,0.0097,,0.004,,19.0,0,0,0,0,0,0,0,0
633361,2021-01-03 02:00:00,,0.001,,39.0,,0.018,,0.0046,,0.4,,0.0055,,0.0009,,17.0,0,0,0,0,0,0,0,0
633361,2021-01-03 03:00:00,,0.0009,,43.0,,0.017,,0.0047,,0.4,,0.0052,,0.0005,,18.0,0,0,0,0,0,0,0,0
633361,2021-01-03 04:00:00,,0.0009,,38.0,,0.016,,0.0045,,0.4,,0.0058,,0.0013,,17.0,0,0,0,0,0,0,0,0
633361,2021-01-03 05:00:00,,0.0011,,39.0,,0.014,,0.0054,,0.5,,0.0104,,0.005,,19.0,0,0,0,0,0,0,0,0
633361,2021-01-03 06:00:00,,0.0009,,38.0,,0.013,,0.0052,,0.4,,0.0059,,0.0007,,17.0,0,0,0,0,0,0,0,0
633361,2021-01-03 07:00:00,,0.001,,44.0,,0.013,,0.0052,,0.4,,0.0058,,0.0006,,18.0,0,0,0,0,0,0,0,0
633361,2021-01-03 08:00:00,,0.001,,43.0,,0.012,,0.0059,,0.4,,0.0066,,0.0007,,20.0,0,0,0,0,0,0,0,0
633361,2021-01-03 09:00:00,,0.0011,,47.0,,0.011,,0.0092,,0.4,,0.0176,,0.0084,,22.0,0,0,0,0,0,0,0,0
633361,2021-01-03 10:00:00,,0.0009,,52.0,,0.017,,0.0049,,0.4,,0.0071,,0.0022,,22.0,0,0,0,0,0,0,0,0
633361,2021-01-03 11:00:00,,0.0011,,53.0,,0.024,,0.0045,,0.4,,0.0064,,0.0019,,19.0,0,0,0,0,0,0,0,0
633361,2021-01-03 12:00:00,,0.0018,,52.0,,0.034,,0.0038,,0.3,,0.0047,,0.0009,,21.0,0,0,0,0,0,0,0,0
633361,2021-01-03 13:00:00,,0.0019,,47.0,,0.036,,0.0039,,0.3,,0.0047,,0.0008,,17.0,0,0,0,0,0,0,0,0
633361,2021-01-03 14:00:00,,0.0019,,51.0,,0.035,,0.0048,,0.3,,0.0059,,0.0011,,24.0,0,0,0,0,0,0,0,0
633361,2021-01-03 15:00:00,,0.0017,,55.0,,0.034,,0.0057,,0.3,,0.0067,,0.001,,23.0,0,0,0,0,0,0,0,0
633361,2021-01-03 16:00:00,,0.0018,,55.0,,0.033,,0.0072,,0.3,,0.008,,0.0008,,24.0,0,0,0,0,0,0,0,0
633361,2021-01-03 17:00:00,,0.0018,,53.0,,0.032,,0.0092,,0.4,,0.0096,,0.0004,,26.0,0,0,0,0,0,0,0,0
633361,2021-01-03 18:00:00,,0.0019,,56.0,,0.031,,0.0103,,0.4,,0.0105,,0.0002,,25.0,0,0,0,0,0,0,0,0
633361,2021-01-03 19:00:00,,0.0017,,59.0,,0.027,,0.0109,,0.4,,0.0113,,0.0004,,30.0,0,0,0,0,0,0,0,0
633361,2021-01-03 20:00:00,,0.0013,,69.0,,0.02,,0.0128,,0.4,,0.0193,,0.0065,,42.0,0,0,0,0,0,0,0,0
633361,2021-01-03 21:00:00,,0.0011,,64.0,,0.019,,0.0102,,0.4,,0.0107,,0.0005,,32.0,0,0,0,0,0,0,0,0
633361,2021-01-03 22:00:00,,0.001,,57.0,,0.017,,0.0112,,0.4,,0.0139,,0.0027,,31.0,0,0,0,0,0,0,0,0
633361,2021-01-03 23:00:00,,0.001,,54.0,,0.016,,0.0093,,0.4,,0.0099,,0.0006,,38.0,0,0,0,0,0,0,0,0
633361,2021-01-04 00:00:00,,0.001,,59.0,,0.014,,0.0093,,0.5,,0.0099,,0.0006,,39.0,0,0,0,0,0,0,0,0
633361,2021-01-04 01:00:00,,0.0009,,50.0,,0.012,,0.0089,,0.4,,0.0097,,0.0008,,32.0,0,0,0,0,0,0,0,0
633361,2021-01-04 02:00:00,,0.0011,,50.0,,0.011,,0.0092,,0.5,,0.0145,,0.0053,,32.0,0,0,0,0,0,0,0,0
633361,2021-01-04 03:00:00,,0.001,,49.0,,0.01,,0.009,,0.5,,0.0107,,0.0017,,28.0,0,0,0,0,0,0,0,0
633361,2021-01-04 04:00:00,,0.001,,44.0,,0.01,,0.0084,,0.4,,0.0092,,0.0008,,26.0,0,0,0,0,0,0,0,0
633361,2021-01-04 05:00:00,,0.001,,48.0,,0.009,,0.0084,,0.5,,0.0093,,0.0009,,29.0,0,0,0,0,0,0,0,0
633361,2021-01-04 06:00:00,,0.001,,45.0,,0.008,,0.008,,0.5,,0.0097,,0.0017,,28.0,0,0,0,0,0,0,0,0
633361,2021-01-04 07:00:00,,0.0011,,48.0,,0.008,,0.0097,,0.5,,0.0144,,0.0047,,27.0,0,0,0,0,0,0,0,0
633361,2021-01-04 08:00:00,,0.001,,49.0,,0.007,,0.0091,,0.5,,0.0112,,0.0021,,28.0,0,0,0,0,0,0,0,0
633361,2021-01-04 09:00:00,,0.001,,50.0,,0.007,,0.0085,,0.5,,0.0115,,0.003,,33.0,0,0,0,0,0,0,0,0
633361,2021-01-04 10:00:00,,0.0011,,61.0,,0.012,,0.0078,,0.5,,0.0118,,0.004,,45.0,0,0,0,0,0,0,0,0
633361,2021-01-04 11:00:00,,0.001,,53.0,,0.017,,0.0069,,0.4,,0.0096,,0.0027,,37.0,0,0,0,0,0,0,0,0
633361,2021-01-04 12:00:00,,0.0014,,44.0,,0.026,,0.0063,,0.4,,0.0086,,0.0023,,28.0,0,0,0,0,0,0,0,0
633361,2021-01-04 13:00:00,,0.0016,,34.0,,0.033,,0.0049,,0.3,,0.0059,,0.001,,17.0,0,0,0,0,0,0,0,0
633361,2021-01-04 14:00:00,,0.0017,,37.0,,0.036,,0.0043,,0.3,,0.005,,0.0007,,14.0,0,0,0,0,0,0,0,0
633361,2021-01-04 15:00:00,,0.002,,41.0,,0.038,,0.0044,,0.3,,0.0058,,0.0014,,18.0,0,0,0,0,0,0,0,0
633361,2021-01-04 16:00:00,,0.0024,,47.0,,0.039,,0.0059,,0.3,,0.0076,,0.0017,,24.0,0,0,0,0,0,0,0,0
633361,2021-01-04 17:00:00,,0.0022,,49.0,,0.038,,0.007,,0.4,,0.0085,,0.0015,,24.0,0,0,0,0,0,0,0,0
633361,2021-01-04 18:00:00,,0.0019,,49.0,,0.035,,0.0072,,0.4,,0.0086,,0.0014,,23.0,0,0,0,0,0,0,0,0
633361,2021-01-04 19:00:00,,0.0014,,54.0,,0.029,,0.0062,,0.4,,0.0081,,0.0019,,31.0,0,0,0,0,0,0,0,0
633361,2021-01-04 20:00:00,,0.0013,,59.0,,0.022,,0.0094,,0.5,,0.0116,,0.0022,,43.0,0,0,0,0,0,0,0,0
633361,2021-01-04 21:00:00,,0.0012,,57.0,,0.018,,0.0077,,0.5,,0.0099,,0.0022,,40.0,0,0,0,0,0,0,0,0
633361,2021-01-04 22:00:00,,0.0011,,62.0,,0.017,,0.007,,0.5,,0.0086,,0.0016,,38.0,0,0,0,0,0,0,0,0
633361,2021-01-04 23:00:00,,0.0011,,50.0,,0.017,,0.0073,,0.5,,0.0079,,0.0006,,35.0,0,0,0,0,0,0,0,0
633361,2021-01-05 00:00:00,,0.0013,,49.0,,0.018,,0.0087,,0.5,,0.0128,,0.0041,,36.0,0,0,0,0,0,0,0,0
633361,2021-01-05 01:00:00,,0.0012,,55.0,,0.017,,0.0069,,0.5,,0.0079,,0.001,,42.0,0,0,0,0,0,0,0,0
633361,2021-01-05 02:00:00,,0.0012,,48.0,,0.018,,0.0066,,0.4,,0.0074,,0.0008,,32.0,0,0,0,0,0,0,0,0
633361,2021-01-05 03:00:00,,0.0011,,49.0,,0.019,,0.0063,,0.5,,0.0089,,0.0026,,32.0,0,0,0,0,0,0,0,0
633361,2021-01-05 04:00:00,,0.0012,,49.0,,0.018,,0.0061,,0.4,,0.0072,,0.0011,,31.0,0,0,0,0,0,0,0,0
633361,2021-01-05 05:00:00,,0.0013,,54.0,,0.016,,0.0125,,0.4,,0.0136,,0.0011,,43.0,0,0,0,0,0,0,0,0
633361,2021-01-05 06:00:00,,0.0015,,66.0,,0.015,,0.019,,0.4,,0.0199,,0.0009,,45.0,0,0,0,0,0,0,0,0
633361,2021-01-05 07:00:00,,0.0017,,66.0,,0.02,,0.0155,,0.4,,0.0162,,0.0007,,48.0,0,0,0,0,0,0,0,0
633361,2021-01-05 08:00:00,,0.0016,,59.0,,0.026,,0.011,,0.4,,0.0116,,0.0006,,39.0,0,0,0,0,0,0,0,0
633361,2021-01-05 09:00:00,,0.0018,,47.0,,0.032,,0.0077,,0.4,,0.0082,,0.0005,,28.0,0,0,0,0,0,0,0,0
633361,2021-01-05 10:00:00,NA05,,NA05,,NA05,,NA05,,NA05,,NA05,999999.0,NA05,,NA05,,0,0,0,0,0,0,0,0
633361,2021-01-05 11:00:00,NA05,,NA05,,NA05,,NA05,,NA05,,NA05,999999.0,NA05,,NA05,,0,0,0,0,0,0,0,0
633361,2021-01-05 12:00:00,NA05,,NA05,,NA05,,NA05,,NA05,,NA05,999999.0,NA05,,NA05,,0,0,0,0,0,0,0,0
633361,2021-01-05 13:00:00,NA05,,NA05,,NA05,,NA05,,NA05,,NA05,999999.0,NA05,,NA05,,0,0,0,0,0,0,0,0
633361,2021-01-05 14:00:00,NA05,,NA05,,NA05,,NA05,,NA05,,NA05,999999.0,NA05,,NA05,,0,0,0,0,0,0,0,0
633361,2021-01-05 15:00:00,NA05,,NA05,,NA05,,NA05,,NA05,,NA05,999999.0,NA05,,NA05,,0,0,0,0,0,0,0,0
633361,2021-01-05 16:00:00,NA05,,,27.0,NA05,,NA05,,NA05,,NA05,999999.0,NA05,,,10.0,0,0,0,0,0,0,0,0
633361,2021-01-05 17:00:00,,0.0018,,22.0,,0.039,,0.0054,,0.3,,0.0061,,0.0007,,9.0,0,0,0,0,0,0,0,0
633361,2021-01-05 18:00:00,,0.0018,,29.0,,0.037,,0.007,,0.3,,0.0074,,0.0004,,12.0,0,0,0,0,0,0,0,0
633361,2021-01-05 19:00:00,,0.0016,,32.0,,0.035,,0.0091,,0.3,,0.0098,,0.0007,,14.0,0,0,0,0,0,0,0,0
633361,2021-01-05 20:00:00,,0.0015,,35.0,,0.032,,0.0098,,0.3,,0.0144,,0.0046,,11.0,0,0,0,0,0,0,0,0
633361,2021-01-05 21:00:00,,0.0013,,33.0,,0.029,,0.0083,,0.3,,0.0088,,0.0005,,14.0,0,0,0,0,0,0,0,0
633361,2021-01-05 22:00:00,,0.0011,,34.0,,0.024,,0.0084,,0.4,,0.0091,,0.0007,,21.0,0,0,0,0,0,0,0,0
633361,2021-01-05 23:00:00,,0.0011,,30.0,,0.022,,0.0079,,0.3,,0.009,,0.0011,,13.0,0,0,0,0,0,0,0,0
633361,2021-01-06 00:00:00,,0.0013,,29.0,,0.02,,0.0086,,0.4,,0.0177,,0.0091,,15.0,0,0,0,0,0,0,0,0
633361,2021-01-06 01:00:00,,0.0011,,25.0,,0.019,,0.0078,,0.4,,0.0085,,0.0007,,18.0,0,0,0,0,0,0,0,0
633361,2021-01-06 02:00:00,,0.001,,27.0,,0.018,,0.0075,,0.4,,0.0083,,0.0008,,19.0,0,0,0,0,0,0,0,0
633361,2021-01-06 03:00:00,,0.0011,,23.0,,0.016,,0.0068,,0.4,,0.0075,,0.0007,,11.0,0,0,0,0,0,0,0,0
633361,2021-01-06 04:00:00,,0.0011,,26.0,,0.017,,0.0069,,0.3,,0.0082,,0.0013,,13.0,0,0,0,0,0,0,0,0
633361,2021-01-06 05:00:00,,0.0012,,29.0,,0.018,,0.0072,,0.3,,0.0088,,0.0016,,14.0,0,0,0,0,0,0,0,0
633361,2021-01-06 06:00:00,,0.0011,,24.0,,0.017,,0.0063,,0.3,,0.0071,,0.0008,,16.0,0,0,0,0,0,0,0,0
633361,2021-01-06 07:00:00,,0.0012,,29.0,,0.016,,0.0063,,0.3,,0.0069,,0.0006,,13.0,0,0,0,0,0,0,0,0
633361,2021-01-06 08:00:00,,0.0011,,27.0,,0.013,,0.0073,,0.4,,0.0082,,0.0009,,11.0,0,0,0,0,0,0,0,0
633361,2021-01-06 09:00:00,,0.0014,,31.0,,0.013,,0.0073,,0.4,,0.0135,,0.0062,,20.0,0,0,0,0,0,0,0,0
633361,2021-01-06 10:00:00,,0.0013,,31.0,,0.017,,0.006,,0.3,,0.0092,,0.0032,,17.0,0,0,0,0,0,0,0,0
633361,2021-01-06 11:00:00,,0.0014,,38.0,,0.025,,0.0057,,0.4,,0.0079,,0.0022,,28.0,0,0,0,0,0,0,0,0
633361,2021-01-06 12:00:00,,0.0018,,24.0,,0.036,,0.0048,,0.3,,0.006,,0.0012,,15.0,0,0,0,0,0,0,0,0
633361,2021-01-06 13:00:00,,0.0018,,28.0,,0.037,,0.0054,,0.3,,0.0071,,0.0017,,15.0,0,0,0,0,0,0,0,0
633361,2021-01-06 14:00:00,,0.0019,,30.0,,0.036,,0.0072,,0.3,,0.0107,,0.0035,,14.0,0,0,0,0,0,0,0,0
633361,2021-01-06 15:00:00,,0.0019,,26.0,,0.037,,0.0072,,0.3,,0.01,,0.0028,,12.0,0,0,0,0,0,0,0,0
633361,2021-01-06 16:00:00,,0.0018,,31.0,,0.034,,0.0096,,0.3,,0.0121,,0.0025,,11.0,0,0,0,0,0,0,0,0
633361,2021-01-06 17:00:00,,0.0017,,30.0,,0.031,,0.0134,,0.3,,0.0157,,0.0023,,17.0,0,0,0,0,0,0,0,0
633361,2021-01-06 18:00:00,,0.0018,,32.0,,0.025,,0.0168,,0.3,,0.0184,,0.0016,,16.0,0,0,0,0,0,0,0,0
633361,2021-01-06 19:00:00,,0.0017,,45.0,,0.02,,0.0184,,0.4,,0.0214,,0.003,,23.0,0,0,0,0,0,0,0,0
633361,2021-01-06 20:00:00,,0.0015,,52.0,,0.017,,0.0164,,0.5,,0.0189,,0.0025,,39.0,0,0,0,0,0,0,0,0
633361,2021-01-06 21:00:00,,0.0015,,46.0,,0.021,,0.013,,0.4,,0.0136,,0.0006,,27.0,0,0,0,0,0,0,0,0
633361,2021-01-06 22:00:00,,0.0017,,41.0,,0.028,,0.0101,,0.3,,0.0113,,0.0012,,21.0,0,0,0,0,0,0,0,0
633361,2021-01-06 23:00:00,,0.0016,,40.0,,0.031,,0.0077,,0.3,,0.0083,,0.0006,,20.0,0,0,0,0,0,0,0,0
633361,2021-01-07 00:00:00,,0.0016,,33.0,,0.029,,0.0076,,0.3,,0.0104,,0.0028,,22.0,0,0,0,0,0,0,0,0
633361,2021-01-07 01:00:00,,0.0017,,42.0,,0.033,,0.0058,,0.3,,0.0064,,0.0006,,20.0,0,0,0,0,0,0,0,0
633361,2021-01-07 02:00:00,,0.0021,,41.0,,0.033,,0.0044,,0.4,,0.0046,,0.0002,,20.0,0,0,0,0,0,0,0,0
633361,2021-01-07 03:00:00,,0.0026,,47.0,,0.032,,0.0045,,0.3,,0.0045,,0.0,,18.0,0,0,0,0,0,0,0,0
633361,2021-01-07 04:00:00,,0.0025,,38.0,,0.031,,0.0048,,0.3,,0.005,,0.0002,,13.0,0,0,0,0,0,0,0,0
633361,2021-01-07 05:00:00,,0.0024,,57.0,,0.029,,0.0042,,0.3,,0.0043,,0.0001,,11.0,0,0,0,0,0,0,0,0
633361,2021-01-07 06:00:00,,0.002,,36.0,,0.03,,0.0023,,0.3,,0.0024,,0.0001,,12.0,0,0,0,0,0,0,0,0
633361,2021-01-07 07:00:00,,0.0019,,29.0,,0.031,,0.0027,,0.3,,0.0028,,0.0001,,8.0,0,0,0,0,0,0,0,0
633361,2021-01-07 08:00:00,,0.0019,,30.0,,0.03,,0.0018,,0.3,,0.002,,0.0002,,7.0,0,0,0,0,0,0,0,0
633361,2021-01-07 09:00:00,,0.0019,,28.0,,0.03,,0.0027,,0.3,,0.0033,,0.0006,,10.0,0,0,0,0,0,0,0,0
633361,2021-01-07 10:00:00,,0.0017,,26.0,,0.031,,0.0016,,0.3,,0.0021,,0.0005,,11.0,0,0,0,0,0,0,0,0
633361,2021-01-07 11:00:00,,0.0017,,25.0,,0.032,,0.0016,,0.3,,0.0022,,0.0006,,8.0,0,0,0,0,0,0,0,0
633361,2021-01-07 12:00:00,,0.0017,,27.0,,0.034,,0.002,,0.3,,0.0031,,0.0011,,8.0,0,0,0,0,0,0,0,0
633361,2021-01-07 13:00:00,,0.0018,,27.0,,0.034,,0.0038,,0.3,,0.0062,,0.0024,,9.0,0,0,0,0,0,0,0,0
633361,2021-01-07 14:00:00,,0.0017,,28.0,,0.035,,0.0039,,0.3,,0.006,,0.0021,,7.0,0,0,0,0,0,0,0,0
633361,2021-01-07 15:00:00,,0.0016,,25.0,,0.036,,0.0036,,0.3,,0.0056,,0.002,,6.0,0,0,0,0,0,0,0,0
633361,2021-01-07 16:00:00,,0.0016,,22.0,,0.036,,0.0047,,0.3,,0.0078,,0.0031,,8.0,0,0,0,0,0,0,0,0
633361,2021-01-07 17:00:00,,0.0016,,21.0,,0.034,,0.0055,,0.3,,0.0067,,0.0012,,6.0,0,0,0,0,0,0,0,0
633361,2021-01-07 18:00:00,,0.0017,,25.0,,0.033,,0.0071,,0.3,,0.0074,,0.0003,,10.0,0,0,0,0,0,0,0,0
633361,2021-01-07 19:00:00,,0.0017,,28.0,,0.03,,0.0085,,0.3,,0.009,,0.0005,,8.0,0,0,0,0,0,0,0,0
633361,2021-01-07 20:00:00,,0.0016,,26.0,,0.028,,0.0094,,0.3,,0.0099,,0.0005,,17.0,0,0,0,0,0,0,0,0
633361,2021-01-07 21:00:00,,0.0014,,34.0,,0.024,,0.0089,,0.4,,0.0152,,0.0063,,19.0,0,0,0,0,0,0,0,0
633361,2021-01-07 22:00:00,,0.0015,,35.0,,0.02,,0.011,,0.4,,0.0195,,0.0085,,18.0,0,0,0,0,0,0,0,0
633361,2021-01-07 23:00:00,,0.0012,,44.0,,0.02,,0.0095,,0.5,,0.0102,,0.0007,,28.0,0,0,0,0,0,0,0,0
633361,2021-01-08 00:00:00,,0.0013,,35.0,,0.019,,0.0086,,0.4,,0.0091,,0.0005,,15.0,0,0,0,0,0,0,0,0
633361,2021-01-08 01:00:00,,0.0015,,32.0,,0.016,,0.0116,,0.5,,0.0194,,0.0078,,23.0,0,0,0,0,0,0,0,0
633361,2021-01-08 02:00:00,,0.0013,,29.0,,0.016,,0.0049,,0.4,,0.0068,,0.0019,,20.0,0,0,0,0,0,0,0,0
633361,2021-01-08 03:00:00,,0.0013,,32.0,,0.016,,0.0034,,0.4,,0.0035,,0.0001,,19.0,0,0,0,0,0,0,0,0
633361,2021-01-08 04:00:00,,0.0012,,22.0,,0.015,,0.0032,,0.4,,0.0035,,0.0003,,14.0,0,0,0,0,0,0,0,0
633361,2021-01-08 05:00:00,,0.0013,,24.0,,0.013,,0.0045,,0.4,,0.0068,,0.0023,,20.0,0,0,0,0,0,0,0,0
633361,2021-01-08 06:00:00,,0.0012,,27.0,,0.013,,0.0036,,0.4,,0.0041,,0.0005,,21.0,0,0,0,0,0,0,0,0
633361,2021-01-08 07:00:00,,0.001,,29.0,,0.013,,0.0031,,0.4,,0.0035,,0.0004,,20.0,0,0,0,0,0,0,0,0
633361,2021-01-08 08:00:00,,0.0011,,28.0,,0.013,,0.0035,,0.4,,0.0047,,0.0012,,14.0,0,0,0,0,0,0,0,0
633361,2021-01-08 09:00:00,,0.0011,,34.0,,0.014,,0.0029,,0.5,,0.0048,,0.0019,,25.0,0,0,0,0,0,0,0,0
633361,2021-01-08 10:00:00,,0.0012,,44.0,,0.019,,0.0024,,0.4,,0.0036,,0.0012,,27.0,0,0,0,0,0,0,0,0
633361,2021-01-08 11:00:00,,0.0022,,36.0,,0.031,,0.004,,0.3,,0.0058,,0.0018,,6.0,0,0,0,0,0,0,0,0
633361,2021-01-08 12:00:00,,0.0025,,29.0,,0.032,,0.0042,,0.3,,0.0066,,0.0024,,10.0,0,0,0,0,0,0,0,0
